simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1_source,radius2_source,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
84,61041.044,1451264623.36,0.78379249,-0.98002815,44.908002,-56.151477,2.4185895,165.69244,1.9315066,1.677363,-0.30134436,-0.4268932,0.0363932,1.9315066,1.677363,1.8636813519556208,1.6184620562830776,11.429574,11.77359,0.24079,0.203,0.005922,0.000287,0.006209,19.493652,0.749822,174.856429,32.051451
85,64133.881,1718485739.39,5.0223064,-1.1269596,287.75696,-64.570029,0.25410157,391.68357,1.8497106,1.529083,-0.23469411,0.24496698,0.0832468,1.8497106,1.529083,1.7075614933809176,1.4115739245822418,11.678584,11.917818,0.21592,0.17491,0.004782,0.027304,0.032086,50.647192,0.96789,353.998107,87.276663
86,62292.2538,1559369146.51,3.0823998,-1.1173176,176.608499,-64.017583,0.95466699,447.13404,1.8905575,1.3549134,0.48428234,0.15853696,0.0943261,1.8905575,1.3549134,1.7275998237570538,1.2381258708323184,11.654083,11.985943,0.21891,0.15254,0.008263,0.054011,0.062275,28.90039,0.577881,608.032209,183.375759
87,61671.4251,1505729546.52,2.8665962,0.2119256,164.243864,12.142442,0.72015152,303.90833,2.0707035,1.8959733,-0.29315412,0.37231323,0.065389,2.0707035,1.8959733,1.9436125319424935,1.779606527978711,11.22554,11.580835,0.25568,0.22693,0.0,0.0,0.006978,27.856667,0.751706,327.312303,98.815607
88,61112.367,1457426922.98,3.1797447,0.53599647,182.185951,30.710336,2.8640316,344.71387,1.7623471,1.6228392,0.34917983,-0.0087612681,0.0737414,1.7623471,1.6228392,1.641314351867638,1.511387438793071,11.75204,11.858551,0.20624,0.18821,0.003774,0.023395,0.027169,20.904453,0.961727,249.818157,69.988129
89,64474.4663,1747912305.12,2.0303672,-0.25344945,116.331471,-14.521584,0.28586752,388.48186,1.4530928,1.1881037,0.29275209,-0.29698294,0.0826025,1.4530928,1.1881037,1.342221933413909,1.097451480944795,11.950247,12.021307,0.16586,0.13481,0.002528,0.027193,0.029721,73.756871,0.959417,342.607444,88.241238
90,63658.1115,1677379250.49,2.8306378,-0.069573835,162.183599,-3.986287,2.767802,312.55061,1.6421787,1.3169309,0.08154887,0.25341529,0.0671655,1.6421787,1.3169309,1.5388228726945439,1.234045594841908,11.839884,11.990099,0.19193,0.15199,0.003752,0.059174,0.062927,18.659095,0.93095,333.224188,124.135955
91,62595.8851,1585602894.69,4.8467233,0.65902835,277.69679,37.759543,0.092304823,166.56792,1.4606287,1.0664917,0.18365201,-0.20757623,0.0365805,1.4606287,1.0664917,1.4090837493880748,1.028855672442464,11.918708,12.035075,0.17459,0.12624,0.003936,0.044245,0.048181,23.865089,0.995743,177.392845,57.879514
92,64030.5617,1709558948.06,2.0374936,0.27546968,116.739784,15.78325,2.5912365,418.86745,1.7520325,1.49694,0.26883307,-0.39880544,0.0886971,1.7520325,1.49694,1.6092928725502655,1.3749829826988906,11.782519,11.935686,0.2017,0.17012,0.003771,0.062539,0.06631,36.910076,0.852338,409.248833,142.007697
93,62596.46,1585652564.36,0.45681013,0.51281169,26.173292,29.381946,1.7737369,242.08638,2.0787001,1.2074645,-0.28822893,0.15795466,0.0525591,2.0787001,1.2074645,1.974901015720173,1.1471702279208293,11.116065,12.010317,0.26236,0.14105,0.09,0.042519,0.132519,42.34785,0.20155,381.70695,123.978641
94,63407.671,1655741190.46,1.7122324,0.41187033,98.10369,23.598432,0.94744455,445.97396,2.0585389,1.6539743,-0.47539249,-0.16161191,0.0940958,2.0585389,1.6539743,1.8814978605746338,1.5117271317512764,11.390154,11.858254,0.24394,0.18826,0.007198,0.000558,0.007755,72.047957,0.58376,530.848642,189.745948
95,64350.1088,1737167820.02,3.6536658,-0.12966873,209.33963,-7.429471,2.653988,429.24241,2.2310593,1.6654882,-0.065628521,-0.39200512,0.0907676,2.2310593,1.6654882,2.0454028884045132,1.5268954863206161,10.689426,11.848543,0.28257,0.1903,0.01401,0.000322,0.014332,29.507288,0.883458,421.634232,106.074723
96,63471.8566,1661286824.71,2.602997,-0.9125566,149.140742,-52.285642,0.60545873,423.53138,1.8470188,1.8163985,-0.49198863,-0.47617719,0.0896285,1.8470188,1.8163985,1.6950903225729705,1.666988727611251,11.693663,11.725679,0.21406,0.20994,0.004323,0.001671,0.005994,58.258687,0.822241,481.651665,144.413763
97,61840.4085,1520329709.12,1.3997199,0.10807937,80.198043,6.192492,2.7734666,478.00904,2.0206909,1.7629646,0.40852889,0.44778472,0.1004309,2.0206909,1.7629646,1.8362723776400016,1.6020674897566742,11.483849,11.788594,0.23613,0.20069,0.005584,0.000124,0.005708,54.383318,0.933003,481.373063,129.039012
98,64266.7909,1729969152.49,0.39143197,-0.0031675948,22.4274,-0.18149,0.47819206,385.62888,1.7593096,1.2853369,0.091733709,0.24896072,0.0820279,1.7593096,1.2853369,1.625937414772798,1.1878962953979688,11.767057,11.999906,0.20405,0.14618,0.006092,0.044256,0.050348,46.049687,0.887828,407.259337,136.233567
99,61077.7411,1454435248.69,1.6571444,-1.3392527,94.94738,-76.733527,0.83854272,405.85143,1.6450444,1.2474223,-0.2369332,-0.29808381,0.086092,1.6450444,1.2474223,1.5146455004391395,1.148541993056505,11.856294,12.009909,0.18865,0.14122,0.004224,0.063363,0.067587,30.96364,0.668547,389.568145,108.233866
100,64221.5836,1726063241.78,5.935475,-0.74386671,340.077667,-42.620423,2.7163449,425.48038,2.2183108,1.6605619,-0.29437643,0.40440598,0.0900175,2.2183108,1.6605619,2.035114915752082,1.5234268756296987,10.78793,11.851308,0.27858,0.18983,0.013403,0.000357,0.013759,24.398207,0.910937,362.951432,96.746241
101,64367.4385,1738665101.35,1.2047264,-1.4929013,69.025738,-85.536944,2.1233587,233.81187,1.7943463,1.1477826,-0.48102593,-0.3486765,0.0508252,1.7943463,1.1477826,1.707559241790525,1.0922678560968735,11.678587,12.022641,0.21592,0.13416,0.016401,0.047405,0.063806,25.591241,0.52487,454.897737,144.171964
102,61321.3313,1475481446.58,3.3342311,-0.51043554,191.03737,-29.245802,1.0931642,336.79257,1.7183627,1.1456162,-0.19933197,0.40505421,0.072127,1.7183627,1.1456162,1.602760451838766,1.068545271813576,11.787896,12.027378,0.20079,0.1312,0.009452,0.037682,0.047134,35.759674,0.459678,446.940425,147.256078
103,61195.9726,1464650447.37,2.5180081,0.19274342,144.271237,11.043384,0.61938582,314.3081,1.9995823,1.4458534,-0.017587094,-0.34606689,0.0675263,1.9995823,1.4458534,1.873098907745015,1.3543960777705508,11.408652,11.944986,0.24245,0.16744,0.010848,0.00719,0.018038,23.227362,0.814235,303.223405,76.141527
104,63935.3726,1701334612.42,3.4067886,0.63864754,195.194608,36.591809,2.1623378,262.96208,1.3656491,1.329716,0.086463287,-0.29276687,0.0569158,1.3656491,1.329716,1.2921077026316827,1.258109631465792,11.968437,11.980011,0.15943,0.15508,0.002101,0.034178,0.036279,74.914837,0.557641,316.687078,96.501622
105,61087.9013,1455313089.93,3.0117306,0.99855929,172.559452,57.213233,0.72064754,104.54401,1.447294,1.3161217,-0.13915455,0.14288881,0.0231858,1.447294,1.3161217,1.414497671018881,1.2862977939709626,11.916661,11.970483,0.17529,0.15868,0.002549,0.069778,0.072327,41.74897,0.751379,134.584857,32.209708
106,63816.3502,1691051073.3,1.2942164,0.93453544,74.153137,53.544937,0.99402949,354.30237,1.9843711,1.8988693,0.24382807,0.11127729,0.0756911,1.9843711,1.8988693,1.8447406422842643,1.7652551844238569,11.467772,11.602167,0.23755,0.22468,0.0,0.0,0.005918,47.339413,0.545317,617.30393,207.272672
107,62235.4505,1554461338.6,4.2562859,0.11639217,243.867218,6.66878,2.1364763,207.34183,1.497617,1.4308124,-0.31730625,-0.48930287,0.045251,1.497617,1.4308124,1.43278219302553,1.368869696511272,11.907414,11.938118,0.17769,0.16933,0.002641,0.054832,0.057473,51.98743,0.53599,351.265863,99.459206
108,61077.2486,1454392694.87,3.2318588,0.63095822,185.171869,36.151243,1.8382137,46.021853,1.7947072,1.5963513,-0.10181859,0.22485539,0.0103055,1.7947072,1.5963513,1.7764004409542,1.5800678535405723,11.585308,11.808014,0.22643,0.19761,0.004896,0.00273,0.007626,26.747043,0.264241,53.544889,11.108154
109,63249.799,1642101047.94,4.8708899,-1.1637116,279.081434,-66.675763,0.66251071,389.47641,1.5858884,1.123405,-0.33133402,-0.39046261,0.0828027,1.5858884,1.123405,1.4646143779375915,1.0374974148540212,11.888323,12.033648,0.18193,0.12732,0.005006,0.050572,0.055578,43.905223,0.78845,376.671106,138.782752
110,61977.9947,1532217161.87,3.4335711,-1.3309271,196.729133,-76.256506,2.3905613,292.6508,1.9162509,1.8650656,0.19963758,0.38161913,0.0630688,1.9162509,1.8650656,1.8025652167022754,1.7544165941046443,11.543414,11.61785,0.2306,0.223,0.005243,0.000276,0.005519,18.773424,0.730985,348.350276,93.474805
111,61529.3455,1493453870.64,1.9298454,1.0247425,110.571997,58.71342,1.4092387,266.91247,1.5075793,1.2279756,-0.33388025,0.35975203,0.0577374,1.5075793,1.2279756,1.425286876761659,1.160945568610238,11.910649,12.007055,0.17671,0.14278,0.002951,0.041688,0.044639,73.150024,0.160856,357.573061,89.58161
112,62913.2497,1613023196.07,4.5606457,0.3055302,261.30575,17.505591,2.8596039,260.65255,1.5266404,1.1825309,0.11191623,0.021687701,0.0564351,1.5266404,1.1825309,1.445086797183016,1.1193597332095686,11.901041,12.016735,0.17931,0.13756,0.003461,0.041193,0.044654,43.369543,0.960504,283.962324,94.931158
113,61098.7728,1456252387.92,4.6660209,0.62972352,267.343305,36.0805,0.34122116,236.71367,2.1029775,1.5846806,-0.41168702,0.19619259,0.0514337,2.1029775,1.5846806,2.0001046342401234,1.5071616371789136,11.006286,11.86261,0.26836,0.18762,0.011856,0.000361,0.012218,16.779731,0.942347,151.056312,47.559924
114,62376.9483,1566686753.7,1.214202,-1.2147404,69.56865,-69.599498,0.47740556,394.60222,2.1881139,1.1874795,0.15277915,-0.30681491,0.0838338,2.1881139,1.1874795,2.018864815907914,1.0956287888678564,10.903699,12.021752,0.27342,0.13458,0.09,0.027877,0.117877,50.944445,0.88819,302.014624,108.655132
115,63160.0527,1634346973.73,6.2664993,-0.51056477,359.043962,-29.253206,2.402571,411.32,2.2074411,1.9602035,0.25301877,0.23333663,0.0871875,2.2074411,1.9602035,2.0304142595491856,1.803004002244147,10.825649,11.542731,0.27697,0.23067,0.0,0.0,0.008651,21.006859,0.739128,410.102818,126.110651
116,63540.1035,1667183363.2,2.829648,0.48633155,162.126888,27.864745,1.6073819,108.07857,1.7565935,1.6978862,0.31509459,-0.29131031,0.0239561,1.7565935,1.6978862,1.7154969110425313,1.6581631045553462,11.668451,11.73455,0.21711,0.20867,0.004408,0.001738,0.006146,62.398832,0.036577,433.442191,131.27289
117,62808.6008,1603981523.69,0.68633402,0.33271782,39.324043,19.063327,2.2234989,217.00374,1.6099097,1.3019049,-0.16270781,0.11392311,0.0472905,1.6099097,1.3019049,1.537214020393046,1.243117216759677,11.841504,11.984357,0.1917,0.15318,0.003668,0.057797,0.061465,72.201337,0.607336,371.861233,126.817457
118,61215.9758,1466378729.4,0.72851925,0.10762239,41.741078,6.166309,2.2103686,208.05185,1.9704714,1.8669471,-0.14447005,-0.48273307,0.0454011,1.9704714,1.8669471,1.884895163897632,1.785866854014074,11.382933,11.570893,0.24453,0.22792,0.0,0.0,0.006135,69.993602,0.596852,268.314932,66.824859
119,63672.0837,1678586447.2,1.0062873,-0.14710691,57.656015,-8.428605,1.0907466,329.93246,2.0515623,1.8262089,0.4635253,0.059470069,0.0707262,2.0515623,1.8262089,1.9160476229908008,1.7055798022461441,11.306712,11.681315,0.25025,0.21562,0.0,0.0,0.006563,40.667019,0.461823,522.187553,174.556127
120,62356.6812,1564935676.9,1.8724958,-0.16763706,107.286106,-9.604896,0.68727907,449.25497,2.0067644,1.6904267,-0.34215617,-0.16410877,0.0947469,2.0067644,1.6904267,1.8330853173289579,1.5441256401552883,11.489908,11.834908,0.2356,0.19267,0.005847,0.000855,0.006702,57.755029,0.772975,477.144361,148.142504
121,61632.6091,1502375844.95,3.906424,-0.13885237,223.821608,-7.955655,0.82230674,216.27907,2.0289471,1.2150924,-0.0016076277,-0.30268636,0.0471378,2.0289471,1.2150924,1.937612385742025,1.1603940211457475,11.244184,12.007149,0.25447,0.14271,0.058459,0.047441,0.105901,24.348252,0.680533,226.708729,56.354726
122,61926.7055,1527785777.14,4.8074772,1.3200145,275.448154,75.63126,0.40723731,247.92388,1.9940691,1.060665,0.42040917,-0.23211861,0.05378,1.9940691,1.060665,1.8923012197150106,1.0065336618520502,11.365921,12.039514,0.24586,0.12346,0.09,0.061344,0.151344,19.541766,0.918219,224.721113,50.349473
123,63336.1299,1649560040.9,5.9646463,-0.77359785,341.749059,-44.323892,0.86387634,275.82,1.9870195,1.795535,-0.17196383,0.19094174,0.0595868,1.9870195,1.795535,1.875277758753463,1.694561553403678,11.405088,11.6943,0.24281,0.21399,0.005867,0.000112,0.00598,64.263051,0.649495,329.871119,81.474312
124,61692.2388,1507527847.45,4.9242902,-0.23443528,282.141046,-13.432152,2.7644389,395.84147,1.9857026,1.6780061,-0.12301394,-0.0049297465,0.0840829,1.9857026,1.6780061,1.831688933477361,1.5478577726984422,11.493244,11.832858,0.23535,0.19317,0.005797,0.000802,0.006599,56.710082,0.929717,351.307449,78.710019
125,61308.4046,1474364576.36,1.5617802,-0.75945909,89.483414,-43.513801,0.87628686,247.16572,1.79533,1.2710812,-0.3188805,-0.18275753,0.0536215,1.79533,1.2710812,1.7039610313079199,1.2063926032696544,11.683531,11.995606,0.21537,0.14851,0.008364,0.059884,0.068248,69.423656,0.640009,281.648923,97.282829
126,63173.687,1635524973.28,3.352007,-0.31341134,192.055854,-17.957147,2.3426958,275.01462,1.9125911,1.223067,0.4874244,0.14297999,0.0594197,1.9125911,1.223067,1.8053194750132786,1.1544687593422691,11.5393,12.00831,0.23103,0.14197,0.021173,0.02867,0.049843,69.875284,0.697498,315.056026,75.999826
127,63260.6509,1643038658.73,2.1830368,-1.2473905,125.078795,-71.470211,0.81384344,278.28842,1.8620142,1.2564528,0.25809509,0.39310157,0.0600984,1.8620142,1.2564528,1.7564540378733828,1.1852227517691958,11.614517,12.000576,0.22332,0.14585,0.012546,0.065159,0.077705,35.836821,0.68671,406.540233,118.272559
128,62557.5468,1582290460.27,4.1629926,-0.060083099,238.521906,-3.442508,0.62106115,301.21136,1.7158436,1.0828937,-0.14877312,-0.22122791,0.0648338,1.7158436,1.0828937,1.6113721717825777,1.0169602714248964,11.780714,12.037089,0.20199,0.12476,0.014229,0.043529,0.057758,34.11889,0.813261,392.323241,135.61643
129,62767.5114,1600431405.09,5.2994016,-0.18208684,303.633346,-10.432807,1.9635957,461.73085,2.2585955,1.6259435,0.092175744,0.45357704,0.0972178,2.2585955,1.6259435,2.058474997691127,1.481878469344512,10.470773,11.879024,0.29031,0.18422,0.017916,0.000381,0.018297,41.514053,0.382776,673.716156,219.600977
130,63911.3708,1699260853.69,4.1936187,1.2519105,240.276652,71.729188,2.8066376,463.20078,1.4230181,1.2509087,0.44091535,0.48110539,0.0975085,1.4230181,1.2509087,1.2965895980959976,1.1397713132305114,11.966843,12.012516,0.16,0.14011,0.002126,0.040446,0.042572,54.940932,0.944425,431.560371,143.540761
131,62184.9896,1550101517.06,0.52686915,-0.96126436,30.187379,-55.076391,2.5589239,283.8511,1.7470806,1.4027512,0.22754274,-0.26041663,0.0612503,1.7470806,1.4027512,1.6462474838430976,1.3217911259834751,11.746573,11.957598,0.20696,0.16324,0.004567,0.032116,0.036682,15.299358,0.834997,469.912652,244.575578
132,64022.8555,1708893134.21,2.9569689,-0.69819477,169.421838,-40.003614,1.9032105,353.84193,1.9393042,1.4510378,0.33147451,0.40771759,0.0755976,1.9393042,1.4510378,1.8030016254995433,1.349052671603187,11.542734,11.948011,0.23067,0.16674,0.007916,0.023286,0.031202,47.076684,0.326326,412.662249,108.365993
133,64057.4933,1711885842.52,1.6590625,-0.51032373,95.057279,-29.239396,2.6008704,289.87125,2.0068605,1.7941476,-0.34960648,-0.30184567,0.0624949,2.0068605,1.7941476,1.8888189929606982,1.6886176508306647,11.373428,11.702059,0.24524,0.21309,0.006059,0.000365,0.006424,16.183854,0.857337,251.40782,71.420258
134,62792.0813,1602554238.48,4.7720047,0.49945029,273.415729,28.616394,2.6393598,349.34389,1.6319939,1.6031148,0.24308565,0.38590887,0.0746834,1.6319939,1.6031148,1.5185810453611015,1.491708853089373,11.854373,11.871931,0.18917,0.18555,0.003132,0.031177,0.034309,42.040444,0.87651,505.274896,172.551876
135,61058.475,1452770656.13,3.4228312,0.31605949,196.113782,18.108875,1.9769892,339.41379,2.0618575,1.8867174,0.11223284,0.41694519,0.0726615,2.0618575,1.8867174,1.922188320876282,1.758912122236413,11.288389,11.610757,0.25146,0.22371,0.0,0.0,0.006733,19.936721,0.395115,625.662644,195.206604
136,64228.4091,1726652964.88,4.1693297,0.083595643,238.884995,4.789678,0.46292263,399.67188,2.0897684,1.9988605,0.086005494,0.16610338,0.0848523,2.0897684,1.9988605,1.926316078770179,1.8425185874035606,11.277043,11.472561,0.25225,0.23717,0.0,0.0,0.00686,48.733011,0.894751,390.214073,131.371006
137,61489.6661,1490025571.92,5.7908192,-0.99721425,331.7895,-57.136168,1.7598373,97.62556,1.1458848,1.0642016,-0.4637498,-0.38514933,0.0216757,1.1458848,1.0642016,1.1215738727856508,1.041623651816209,12.016177,12.032673,0.13784,0.12783,0.001557,0.067698,0.069254,33.856466,0.187917,355.092902,128.692802
138,62845.203,1607143960.05,4.878472,0.86615882,279.515856,49.627245,2.821911,273.76359,2.0725527,1.0607836,-0.27943143,0.16998994,0.0591602,2.0725527,1.0607836,1.9567886326016175,1.0015326945028808,11.182198,12.040601,0.25841,0.12283,0.09,0.024253,0.114253,43.734857,0.949336,247.471499,47.036105
139,63352.8239,1651002401.65,0.22624156,-0.37037932,12.962687,-21.221172,2.6563671,185.22203,1.6254722,1.0498965,-0.19996817,0.06163048,0.0405601,1.6254722,1.0498965,1.562112709278882,1.008972448792059,11.821859,12.038958,0.19513,0.12376,0.010585,0.040378,0.050963,72.46165,0.88457,154.608939,39.782388
140,61332.8489,1476476563.97,5.3360146,-0.36147476,305.731116,-20.710978,0.53530007,423.66086,1.5938952,1.2536409,-0.00044108101,-0.21537717,0.0896544,1.5938952,1.2536409,1.4627529778081652,1.1504940598209394,11.889266,12.009346,0.18168,0.14147,0.003429,0.024244,0.027673,35.458134,0.860116,497.434974,145.743287
141,63625.8503,1674591887.41,1.9562284,-0.43960948,112.083631,-25.187768,0.86570044,240.87515,1.7953105,1.6132971,0.22317401,-0.1513924,0.0523056,1.7953105,1.6132971,1.7060733577635816,1.5331070588999778,11.68062,11.844757,0.21569,0.19114,0.004272,0.017153,0.021426,58.157014,0.648107,273.912023,56.606254
142,63145.6692,1633104238.63,3.8763454,-0.027880478,222.098231,-1.597434,1.0376965,233.76646,1.5128202,1.2011074,0.32110029,0.25679883,0.0508157,1.5128202,1.2011074,1.439662753070701,1.143023861141986,11.90297,12.011569,0.17861,0.14053,0.003208,0.039004,0.042212,55.99768,0.508205,363.097808,120.537086
143,63355.2572,1651212640.34,5.6540113,-0.71769,323.950985,-41.120608,2.7092656,331.46244,2.0440922,1.3960665,0.3682628,-0.39905697,0.0710388,2.0440922,1.3960665,1.908513700836264,1.3034696001132093,11.324653,11.964365,0.24887,0.16088,0.016657,0.009352,0.026009,67.135641,0.907993,539.526771,226.572639
144,61538.4865,1494243649.32,2.0628663,-0.79589831,118.193533,-45.601614,2.0168618,270.50749,1.7634151,1.6998104,0.45846063,0.23143794,0.0584844,1.7634151,1.6998104,1.6659812465291146,1.6058908926520776,11.726625,11.78495,0.2098,0.20123,0.004012,0.015429,0.019442,35.064683,0.431419,329.019512,115.127435
145,61951.5016,1529928156.38,2.0956916,-0.75218248,120.074284,-43.096882,2.3230956,210.20394,1.9878072,1.4212538,-0.25229329,-0.44073871,0.0458557,1.9878072,1.4212538,1.9006514120396822,1.35893865453187,11.344663,11.942442,0.24741,0.16804,0.012281,0.010749,0.023031,18.364631,0.683319,260.485759,87.108782
146,62059.0533,1539220621.75,0.052765425,0.25480413,3.023236,14.599201,0.48269322,296.95716,2.072329,1.5663586,0.2526387,0.455946,0.0639572,2.072329,1.5663586,1.9477559532371167,1.4722007403525965,11.212121,11.884502,0.25654,0.18293,0.010347,0.000248,0.010595,73.23784,0.885748,265.839244,57.562902
147,61526.3955,1493198991.48,5.729091,0.15446065,328.252735,8.849943,0.98629662,70.243519,1.9341874,1.8669684,-0.10531114,0.21811454,0.0156661,1.9341874,1.8669684,1.9043535134416962,1.83817133335923,11.335906,11.480676,0.24808,0.23644,0.0,0.0,0.006602,36.741439,0.551782,101.003445,17.788302
148,62981.0369,1618880008.26,5.668121,0.54789447,324.759411,31.392041,0.35520752,470.69864,1.4017973,1.1494739,0.41048226,-0.15905292,0.0989895,1.4017973,1.1494739,1.2755329523605685,1.0459371246673232,11.974205,12.031629,0.15731,0.12838,0.002238,0.043638,0.045875,26.624412,0.937574,484.874479,146.624568
