distmean,diststd
529.5934687136987,158.42748396420973
245.67868896393762,68.53430381492441
260.6333386767366,71.14314574055096
215.52974084299274,60.758947521867206
327.5727510700152,108.41535529531458
671.0790036811389,263.66917822633394
463.0678621917611,158.67538469206332
348.81882065874083,104.93112228419
325.42018758328396,91.7965207115022
365.88223510604274,87.55261230902087
226.21889139903752,47.03672310950342
603.3000188013486,202.52036657977524
312.0551639889882,91.66698143719428
267.8127085951926,77.14868798970782
274.1002132360992,71.09841423334419
525.2253861742274,157.71143642136937
372.9998337588015,205.52075350003062
793.9695307045174,221.0153871355758
527.1472575842035,171.49118499019116
235.64537715472375,63.90518779658478
374.05789668452894,111.52396224307145
333.9713308870365,113.64104361500645
145.5665207093529,33.36340918513715
318.8571206597044,98.06728935418849
364.5957999469367,94.28699906319316
541.6278444679139,148.04459679347752
610.7680911869134,193.44812821359434
477.1263516275293,146.56499092895243
498.6273750261962,180.39122740233591
535.8180362487533,154.6886746082517
504.3073772852688,165.1223820150493
501.87940506773265,171.24836827436732
118.69408974772067,22.362743248932635
457.1428007386115,114.48825148089313
239.71782634655264,78.28849116693101
255.49628850763273,74.38216320062853
409.4074977448964,126.98790781836121
286.64440835203595,72.86829681715355
144.178179648802,26.321536590387893
476.455740714271,137.1641230744162
186.10428409184473,60.12681899782765
358.75159317966234,94.36030000187519
307.85997974154856,74.73683315062875
94.61688706014745,17.704086206391572
494.5345192898606,174.33820776744412
304.4031834061657,80.29920824721219
406.1120756429617,124.9959925362515
582.022829655072,179.55562745308308
320.08384150348047,113.48653948273129
230.4753805606465,62.232846499988646
323.16715946158826,82.58807113233966
205.36981471166933,67.42422920592391
397.02630861432345,111.98215563987473
356.8071501413136,84.62812546755946
544.5043735975341,206.28450026378613
269.92104223811316,72.56185077428081
452.61151931195536,160.0288208420269
406.83528618592095,125.26112341086471
399.47277477912667,128.87300371637295
281.54675256187954,78.3190916185291
524.0486670963608,168.68414099282393
257.39425288503435,89.57739911921124
465.78041933847936,131.63043819531023
425.92978810655666,133.12552787214307
472.30052377729,204.80684026182337
300.48666289496344,96.85652098636182
207.10946567865628,51.06453530178254
150.14117549776105,38.89295695411281
204.2964033522832,54.58609188667854
552.0060856761058,161.18243447694917
401.879247265244,198.3364580519397
307.3180834581466,89.31171120403366
169.06536475614138,37.04282013416037
187.0666839068177,60.13985288890823
383.2438538455842,110.9641174779063
707.6693154922705,296.98891299818047
237.33403636057355,55.41532298858153
194.21796610850868,44.50216536910829
394.1727310781005,101.35821505776158
119.68538199509888,37.60052076677921
680.8547044631142,232.05947217970188
348.48408316073994,84.90543002874749
290.1101259556817,81.49334051080454
374.16197554118844,131.1375543576363
452.1188660753887,131.70058915938867
206.42568437423935,69.55134913601232
143.05257882080156,49.28785530682841
647.8579869335647,193.93987202284328
165.26702499402984,23.829504382199172
274.4979231801016,61.921243618892646
583.6063768980777,175.93330214303555
312.4905208110448,100.92476167005849
188.80714554288733,42.47891670469682
242.84445666373858,78.19849756093042
89.40951916653198,17.417414303961866
383.6094446720807,96.80428340336184
271.7376641771324,79.08600744115361
588.8160953996735,204.8153028678142
532.1033634677708,162.51712422201638
163.75293638945732,52.19497490251505
292.4970346189068,76.72803722974776
383.52236989320676,81.94424309404668
569.2793167250796,190.6051477548455
289.89104254211634,78.94911713796442
384.83082233124344,97.84870185292765
282.2577151883368,68.6026013799048
314.6261641510755,89.25011498557646
370.8282322207398,119.08948860221477
743.2722387214598,213.198699132273
320.7709871486684,88.79720085761718
658.7601690252138,218.3724227384934
582.7558192636819,179.51665361684528
500.7638661462436,143.3253398783
399.81377968418417,118.0707934716718
90.08391045538413,17.906971146164203
267.4837946326241,119.26347003704984
340.94052416752527,88.23055268188243
317.2211004491133,68.86569337949781
839.6108928246681,233.53599242846073
184.4562380754996,42.94940243614077
525.7776150000407,192.32185931259858
487.09456992244293,186.20119836293696
439.0106467247023,145.57233277240854
620.0470336361843,203.32414587887092
533.2948046311872,172.42025646534594
250.4334504687043,53.81976603135416
64.63124159001954,16.995154311840697
404.7128883290129,135.3082695923008
542.340508734429,170.67291733483722
331.63058166736664,103.04952367133258
656.9022434112678,191.45626935578647
242.49836470577313,52.20878364632905
393.73663446400286,105.45037642523855
674.5876890082095,196.76652368285144
