simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd,redshift,mass1_detector,mass2_detector
443,62223.9668,1553469147.53,1.9622847,0.8969562,112.430632,51.391805,2.4783231,749.94773,10.772735,1.279181,0.85894924,0.035474338,11.972952,0.15777,0.138794,0.046272,0.028203,20.343168,0.787983,881.849237,319.476608,0.1524241,12.4147594,1.474159
459,63722.7452,1682963606.44,2.6882487,0.086731592,154.025305,4.969354,2.5181967,144.83523,6.3795528,1.6005903,0.86328524,0.48653716,11.790031,0.20048,0.167924,0.008937,0.053951,70.522435,0.811901,133.4451,29.162048,0.031916,6.5831626,1.6516747
470,64118.7725,1717180361.32,0.55186005,0.78741457,31.619252,45.115532,1.0210173,660.34051,11.63953,1.3252449,0.98334849,0.0083170114,11.956323,0.16368,0.391259,0.111527,0.085262,24.281574,0.522499,981.233943,279.678151,0.1356225,13.2181122,1.5049779
482,61786.3918,1515662672.74,3.0827368,-0.15364741,176.627808,-8.803348,0.88083786,764.41228,13.123148,1.1811951,0.95230156,0.13627641,12.001733,0.14534,0.285873,0.118234,0.051091,36.956003,0.636505,911.960099,296.56217,0.1551081,15.1586546,1.364408
493,61295.9106,1473285094.24,1.8056751,0.10097936,103.457562,5.785691,2.0020037,467.06785,4.6758509,1.7769805,0.98594522,-0.31440338,11.584593,0.22652,0.397885,0.001697,0.167588,21.346583,0.417968,944.063755,293.812136,0.0982727,5.1353594,1.9516092
542,64317.2023,1734324699.76,3.392121,1.3439584,194.354217,77.003144,2.7170412,350.03623,9.9724569,1.162156,0.89421046,-0.017631529,12.006847,0.14293,0.244424,0.093244,0.046081,58.853256,0.911224,322.095192,65.799722,0.0748242,10.718638,1.2491134
563,61887.1299,1524366443.56,5.370283,0.30318441,307.694551,17.371187,1.1005156,718.59929,8.0532932,1.2733002,0.90152115,0.46603152,11.974971,0.15702,0.273649,0.071804,0.06177,39.270199,0.453137,1138.905883,328.732974,0.1465806,9.2337497,1.4599413
567,61704.8203,1508614895.49,5.184914,-0.92757263,297.073689,-53.145997,1.9792632,867.95571,13.281716,1.4013354,0.90098083,0.21103145,11.92328,0.17356,0.098333,0.019346,0.024073,66.025226,0.397203,906.69842,323.469981,0.1741064,15.5941478,1.6453169
577,63467.1066,1660876430.01,1.9450331,1.5424297,111.442188,88.374712,2.0812701,540.23504,11.51562,1.3850319,0.86878341,0.098874867,11.93022,0.17144,0.099685,0.021767,0.023752,35.971631,0.488591,800.160822,235.152181,0.1126019,12.8123007,1.5409891
578,62951.4831,1616326560.83,2.1562666,0.73749232,123.544976,42.255197,2.6403913,341.50288,5.7177439,1.3617005,0.4892385,-0.23309983,11.941062,0.1684,0.03187,0.00054,0.010377,17.103749,0.877006,502.732282,184.251213,0.0730873,6.1356384,1.4612235
589,63897.8792,1698095180.97,1.7149559,-0.73967938,98.259735,-42.380507,0.37589726,316.86019,7.0166082,1.5525553,0.96876377,0.20559767,11.829848,0.19381,0.359294,0.040671,0.102617,19.76977,0.930179,281.046477,58.468829,0.0680498,7.494087,1.6582064
625,64042.9098,1710625827.14,1.1143565,0.63695332,63.847924,36.494737,2.3701691,596.55145,5.6847367,1.3393022,0.66485357,0.29935005,11.950948,0.16549,0.11336,0.021456,0.030301,72.065308,0.716919,674.484719,182.732574,0.1234706,6.3866346,1.5046666
652,63602.1218,1672541739.02,3.4033315,0.50765229,194.996531,29.086334,2.5266173,547.9944,15.405053,1.6068854,0.95937884,-0.42192686,11.784202,0.20137,0.107338,0.002848,0.031846,65.093059,0.816788,597.438799,118.958082,0.1141075,17.1628851,1.7902431
674,62833.919,1606169017.85,3.5410933,-0.26265501,202.889701,-15.049024,2.9889861,795.25585,11.222466,1.4292219,0.84838104,-0.17320651,11.909661,0.17722,0.070395,0.006544,0.019468,56.60552,0.988378,578.79278,278.283236,0.1608064,13.0271104,1.6590499
683,64262.0743,1729561633.81,2.2024147,-1.1701943,126.189067,-67.047195,2.1021767,392.92045,3.6534567,1.2380852,0.50339252,0.060375515,11.985969,0.15254,0.138593,0.02372,0.046101,37.611848,0.506724,409.359419,143.480517,0.0834956,3.9585043,1.3414599
686,62560.3456,1582532273.67,1.0610129,-1.3503089,60.791561,-77.367001,2.6143026,519.02193,2.2743227,1.1872208,0.95382643,-0.4557893,12.000066,0.1461,0.461931,0.032039,0.197927,73.468212,0.864174,686.847823,200.564675,0.1084722,2.5210235,1.3160013
696,63922.1105,1700188767.33,1.2846614,-0.07814961,73.605676,-4.477643,0.50423164,330.7523,16.678139,1.1389244,0.93390393,-0.062996417,12.012751,0.14001,0.174427,0.087651,0.026446,30.644285,0.875546,398.988863,108.677466,0.0708937,17.860514,1.219667
700,63369.6375,1652455098.64,2.9295978,0.088938547,167.85359,5.095803,0.69738718,567.3507,6.452055,1.2021451,0.42516574,-0.038752817,11.997035,0.14797,0.028598,0.009135,0.006033,17.122021,0.766523,529.630519,161.213552,0.1178519,7.2124419,1.3438202
713,64075.3297,1713426900.32,0.2020419,0.045983931,11.576148,2.634685,0.44235921,728.44684,8.0662203,1.2753439,0.90152115,0.46603152,11.97427,0.15728,0.272744,0.071413,0.061613,41.794729,0.903744,539.064252,149.493522,0.1484202,9.2634103,1.4646307
723,62912.3,1612941138.43,3.7802678,0.3224247,216.59339,18.473575,0.36578092,473.89372,4.7568831,1.1895555,0.41783795,0.29885748,11.999539,0.14639,0.080349,0.024457,0.018935,25.460532,0.933845,417.95444,151.578723,0.0996198,5.2307628,1.3080588
732,61175.5172,1462883101.77,1.8402173,0.81523509,105.436685,46.70953,0.1736562,649.77543,6.214241,1.7453644,0.92715859,-0.25291762,11.630433,0.22161,0.212653,4e-06,0.076745,24.203439,0.98496,518.36546,156.518142,0.1336211,7.0445947,1.9785819
738,63768.803,1686942996.95,6.1530618,0.45247287,352.544472,25.924786,2.1483359,494.55761,16.829807,1.1044958,0.98173887,-0.038662553,12.020054,0.13569,0.35597,0.179912,0.053657,59.655671,0.545964,1010.484956,319.929684,0.1036848,18.5748022,1.2190152
748,62359.7783,1565203264.8,5.2633491,0.23448371,301.56769,13.434927,2.7075014,476.28735,6.3041725,1.1672648,0.84156561,-0.045227673,12.005844,0.14357,0.274409,0.07411,0.062036,74.13444,0.907253,406.368745,114.988772,0.1000917,6.9351678,1.2840983
777,64461.1846,1746764765.32,2.2522842,-0.46127337,129.046379,-26.429017,0.48285746,466.40559,7.5650878,1.7492002,0.95806247,0.27436239,11.624647,0.22221,0.241566,0.007864,0.076471,31.101347,0.885672,413.230033,93.578913,0.0981418,8.3075391,1.9208699
791,62946.8068,1615922528.76,4.9987728,-0.22051464,286.408584,-12.634558,2.8668819,937.4431,13.940333,1.4976714,0.95391971,0.49196389,11.86786,0.18636,0.163555,0.033555,0.039622,69.383444,0.962504,978.808212,294.931571,0.1866541,16.5423533,1.7772179
797,62564.2783,1582872062.95,5.5120273,0.24448012,315.815901,14.007679,0.48220214,523.67698,2.5045488,1.1336926,0.66354144,-0.22394243,12.014011,0.13935,0.271611,0.032138,0.10715,44.828256,0.885976,562.310344,192.888874,0.1093802,2.7784968,1.2576961
827,61219.6698,1466697889.67,0.38637803,0.18393857,22.13783,10.538904,0.98242931,363.78148,17.896534,1.0927551,0.88975286,0.373808,12.02251,0.13422,0.081142,0.030729,0.015364,51.726773,0.555003,645.973871,192.676384,0.0776139,19.2855538,1.1775681
911,61156.6443,1461252486.49,2.8373125,1.0085157,162.566031,57.783693,1.2150841,297.55892,5.4015965,1.247673,0.46390343,0.30781347,11.983675,0.15375,0.05947,0.016368,0.014098,43.524768,0.348258,482.946505,129.870191,0.0640813,5.7477378,1.3276255
959,61749.5037,1512475541.2,0.33966313,-0.58804242,19.461264,-33.692349,1.9739831,113.62052,3.8178306,1.0889994,0.2555199,-0.24703403,12.023487,0.13375,0.093072,0.031384,0.022465,29.528261,0.392352,171.530854,36.312336,0.025162,3.9138949,1.1164008
1022,64248.7597,1728411256.55,3.9053322,0.33648879,223.759053,19.279388,1.7393195,447.10203,11.239473,1.1935015,0.92218268,-0.31134829,11.998768,0.14689,0.252985,0.09673,0.047623,51.559358,0.167727,1021.933147,306.055526,0.0943197,12.2995767,1.3060722
1028,64493.7838,1749581338.77,3.0452037,-0.2512394,174.47732,-14.394957,0.92397644,131.74355,8.1326656,1.333789,0.64374065,-0.27672321,11.95297,0.16478,0.03322,0.000715,0.009964,69.840209,0.602652,127.034857,39.375602,0.0290912,8.3692546,1.3725905
1031,63482.7597,1662228852.76,2.7788004,-0.4891864,159.213535,-28.028316,1.1681414,528.47807,7.6914821,1.2896318,0.64173943,0.17868103,11.969312,0.15911,0.053322,0.012572,0.012507,67.515823,0.391862,998.953977,310.384503,0.1103156,8.5399726,1.4318983
1077,63878.5232,1696422820.7,5.8431905,-0.99974116,334.790155,-57.280949,0.40756409,570.6218,4.4889474,1.166685,0.83954114,-0.093532078,12.005976,0.1435,0.320069,0.061445,0.089369,53.634683,0.918089,494.473911,119.639083,0.1184831,5.0208118,1.3049175
1080,64143.5562,1719321677.66,1.019717,-0.055895399,58.42548,-3.20257,0.70412777,898.43152,9.8157825,1.2307197,0.73026425,-0.037323143,11.994335,0.15152,0.062624,0.02014,0.012952,36.667777,0.762176,1129.039037,343.756367,0.1796288,11.5789797,1.4517924
1081,61877.6596,1523548204.25,1.4510961,-1.099072,83.141682,-62.972187,0.60630086,519.60049,10.427103,1.7003819,0.93548799,0.45821029,11.687229,0.21485,0.128031,0.000185,0.039178,37.568648,0.821762,533.311903,156.279239,0.1085851,11.559331,1.885018
1094,63952.3447,1702800996.41,0.55240071,-0.56921377,31.650229,-32.613547,0.39361186,181.60358,2.9631224,1.3872347,0.37788776,0.11124047,11.929181,0.17173,0.077061,0.000877,0.034359,46.566663,0.92353,154.824365,33.975578,0.0397899,3.0810247,1.4424326
1107,61113.0003,1457481641.76,1.6661661,0.30903947,95.464285,17.706657,0.83794228,419.9844,12.321061,1.2791578,0.81093585,0.17301522,11.97296,0.15777,0.051891,0.007295,0.013592,38.568962,0.668994,451.246851,98.402434,0.0889203,13.4166534,1.3929009
1120,64407.2501,1742104825.98,0.86078142,-0.74234099,49.319142,-42.533006,0.69394797,130.60953,5.5723753,1.2512389,0.79240966,0.093911283,11.982546,0.1542,0.230081,0.049533,0.058439,22.765766,0.768727,164.706039,39.607096,0.028846,5.733116,1.2873321
1134,61727.694,1510591179.42,0.46244773,0.5831361,26.496303,33.411237,1.0775833,548.5654,11.752473,1.5239058,0.96382642,0.33754942,11.850929,0.18989,0.238287,0.046721,0.058413,31.230931,0.473458,706.800246,190.060193,0.1142181,13.0948181,1.6979634
1176,61000.6468,1447774301.93,3.9364796,1.5537289,225.543667,89.022108,0.19278813,338.11664,5.6157947,1.2785321,0.84295362,0.27226907,11.973175,0.15769,0.267477,0.052009,0.07009,20.791465,0.981474,292.151007,56.712882,0.072397,6.0223614,1.371094
1202,61853.7681,1521483983.18,5.302323,-0.66450781,303.80073,-38.073493,0.26653676,472.39339,4.7726874,1.1851795,0.74574798,-0.10027862,12.000587,0.14584,0.237209,0.051636,0.062655,62.275002,0.964689,379.802656,101.446155,0.0993239,5.2467293,1.3028962
1213,64418.4318,1743070924.89,1.3945218,0.0067086086,79.900214,0.384375,0.33119536,649.32157,6.4629927,1.2488947,0.85459316,-0.24498025,11.983337,0.1539,0.263123,0.062017,0.062672,24.096855,0.945654,660.268858,197.946439,0.1335351,7.3260291,1.415666
1229,63757.1635,1685937343.6,3.0415378,-1.194654,174.267279,-68.448632,0.7630167,462.03632,7.0596004,1.5868958,0.91846013,-0.43542475,11.801679,0.19857,0.231318,0.021437,0.06796,69.005043,0.722754,578.965565,166.543762,0.0972783,7.7463463,1.7412663
1241,62270.0438,1557450202.19,5.6287054,-1.1817599,322.501064,-67.709855,2.6817526,890.9652,10.589299,1.5035204,0.96474618,0.071159311,11.864965,0.18713,0.277215,0.053748,0.068202,15.850697,0.896123,811.354592,259.745444,0.1782787,12.4771455,1.7715661
1295,63008.9428,1621291078.68,4.5706514,0.22369603,261.879035,12.816838,0.32799328,440.80573,11.709769,1.5176862,0.90782183,0.04467148,11.854817,0.18905,0.109,0.012712,0.02936,66.084861,0.946691,333.091292,107.520884,0.0930692,12.7995878,1.658936
1296,62364.5251,1565613383.11,3.5351459,0.056092125,202.54894,3.213842,2.6779653,728.07249,5.872716,1.1601486,0.55536109,-0.27942285,12.007191,0.14268,0.101957,0.036177,0.020579,73.414303,0.894436,749.092799,286.09101,0.1483503,6.7439352,1.332257
1340,63062.0368,1625878394.99,4.9903704,-1.1191713,285.927162,-64.123792,1.2595328,337.6015,4.0109916,1.1121438,0.23112962,0.15138544,12.018675,0.13665,0.073686,0.026532,0.016892,57.424876,0.306262,504.838309,167.450787,0.072292,4.3009542,1.1925429
1350,63487.1246,1662605984.98,2.9612376,-1.264733,169.666417,-72.463863,0.73338811,907.57525,4.6329598,1.307321,0.50579023,-0.11473201,11.962964,0.16138,0.084557,0.015211,0.025095,47.793786,0.742911,872.151381,287.254001,0.1812798,5.4728218,1.5443119
1359,61351.6954,1478104901.97,4.2261316,-0.1437728,242.139504,-8.237575,2.4355012,415.71745,3.4111094,1.5933141,0.97428155,0.46864343,11.79689,0.19945,0.434697,0.009086,0.191852,58.275384,0.760904,474.213695,151.585197,0.0880674,3.7115169,1.7336331
1426,64126.8662,1717879657.07,1.3063736,-1.0962433,74.849694,-62.810114,2.3635964,371.52821,10.739154,1.1810592,0.74996865,-0.22023669,12.001774,0.14532,0.066032,0.025134,0.012465,38.250768,0.712321,375.285985,85.159614,0.0791818,11.5894995,1.2745776
1427,61640.552,1503062113.95,0.82560133,-0.42834424,47.303472,-24.542317,2.2152152,649.53695,14.875368,1.2178391,0.9655264,0.26618463,11.992107,0.14997,0.280896,0.116558,0.050085,74.779672,0.600734,857.607351,227.189328,0.1335759,16.8623587,1.3805131
1433,62893.1187,1611283870.44,4.4705159,0.54415825,256.141693,31.177971,0.78722671,502.68964,4.8803582,1.3126156,0.74325871,-0.45636091,11.961022,0.16206,0.198362,0.033098,0.058187,43.219511,0.705813,716.316677,222.044764,0.1052792,5.3941584,1.4508067
1438,61697.029,1507941725.03,5.4945466,-0.29998572,314.814331,-17.187916,1.5588782,465.45124,4.921936,1.70742,0.92822391,0.40878013,11.678771,0.2159,0.267331,0.001996,0.107743,47.046683,0.011918,797.784092,231.143541,0.0979533,5.4040559,1.8746674
1441,61525.6371,1493133463.96,2.9001867,0.22434637,166.168458,12.8541,2.1671217,638.75386,14.326617,1.5385536,0.97549772,0.21104701,11.840166,0.19189,0.219228,0.045865,0.052838,57.89445,0.561606,1049.862868,345.806728,0.1315286,16.2109769,1.7409174
1455,63291.6693,1645718645.46,4.3655238,0.99949546,250.126089,57.266872,0.75630684,672.62765,6.4139972,1.4441752,0.87677002,0.35750577,11.90156,0.17919,0.235228,0.033937,0.065216,17.900539,0.727375,916.084855,303.684577,0.1379445,7.2987728,1.6433912
1468,62437.229,1571895000.56,5.2574913,-0.73231833,301.232062,-41.95875,2.7745688,894.98274,5.4149261,1.2350296,0.82654852,-0.092632607,11.988864,0.15212,0.268723,0.055898,0.069277,56.067491,0.933399,533.722329,203.003198,0.1790054,6.3842271,1.4561066
1504,62900.0544,1611883119.45,3.8348053,-1.107315,219.718159,-63.444476,2.329646,346.3249,10.381511,1.4202615,0.84811205,0.38927287,11.91329,0.17605,0.093207,0.016104,0.023521,74.280969,0.688087,362.705915,110.763974,0.0740693,11.1504623,1.5254593
1521,63329.2304,1648963922.82,0.63637696,-0.37455717,36.461714,-21.460545,0.51110397,579.70503,10.853392,1.4142649,0.92790538,-0.49577659,11.916763,0.17526,0.203905,0.049629,0.047044,53.203829,0.872205,489.808268,124.297113,0.1202335,12.1583333,1.5843069
1524,62592.5099,1585311271.38,2.6073191,-0.33342583,149.38838,-19.103893,2.5380806,196.96651,6.0290222,1.7849756,0.97679394,-0.35646728,11.572364,0.22778,0.327167,0.005297,0.119799,47.772331,0.823347,469.825017,130.297807,0.0430545,6.2885987,1.8618268
1543,61255.9052,1469828624.34,5.1487875,-0.42264323,295.003793,-24.215673,2.6652992,278.14135,2.2982233,1.2838473,0.79399788,0.063873924,11.971339,0.15837,0.315893,0.016847,0.139035,66.401403,0.8887,254.982738,52.499298,0.060068,2.436273,1.3609654
1585,62933.8353,1614801783.87,4.9225428,0.24413148,282.040927,13.987703,0.40170066,344.12373,15.707874,1.5941709,0.98634738,0.013301091,11.796158,0.19957,0.228278,0.04352,0.056309,18.779402,0.920397,395.263761,101.236838,0.0736212,16.8643065,1.7115357
1589,64173.919,1721945022.42,6.2644941,0.95976739,358.929073,54.990621,0.75331711,731.2682,12.83472,1.482726,0.90185225,-0.22715069,11.878407,0.18433,0.084407,0.006614,0.023712,62.990192,0.729424,665.347034,204.133716,0.1489465,14.7464066,1.7035728
1618,63406.2819,1655621176.89,3.8449853,0.71205825,220.30143,40.797932,0.87331107,551.19123,3.0493147,1.1479762,0.86337394,-0.31338984,12.010076,0.14115,0.372477,0.046973,0.137161,68.677428,0.642292,623.873812,207.010924,0.114727,3.3991534,1.2796801
1626,62346.577,1564062667.41,0.39267423,0.91996866,22.498576,52.710322,2.5676721,568.96384,18.794735,1.2568647,0.92959088,0.18519716,11.980438,0.15492,0.083777,0.017061,0.020333,42.626205,0.839779,594.784733,174.065499,0.1181632,21.015581,1.4053799
1634,61424.651,1484408260.88,0.27763318,-0.87835452,15.907209,-50.326007,1.9316502,743.11377,13.734989,1.1760112,0.95584935,-0.3723681,12.003351,0.14468,0.285171,0.121736,0.04981,40.112384,0.353073,895.776405,313.689133,0.1511533,15.8110779,1.3537692
1648,62861.1072,1608518077.99,1.9237372,-0.16063311,110.222022,-9.203599,0.75602733,804.91574,16.870565,1.431084,0.96859103,0.35170522,11.908731,0.17746,0.174509,0.04752,0.038702,36.146691,0.727567,1037.656819,328.076985,0.1625841,19.6134506,1.6637555
1653,61578.7489,1497722325.37,2.1325165,1.2071165,122.184195,69.162681,0.80067616,503.09485,8.6295424,1.2069448,0.57964909,-0.29698294,11.995364,0.14858,0.024594,0.002805,0.006649,44.87739,0.696222,582.263106,185.500201,0.1053585,9.538738,1.3341067
1661,63281.7809,1644864291.23,3.0811129,-0.4529037,176.534765,-25.949471,0.78000336,309.57754,7.5441675,1.3382734,0.70187187,-0.18657881,11.951258,0.16536,0.076904,0.016609,0.018587,33.380622,0.710911,376.069385,125.812954,0.0665548,8.0462681,1.4273419
1662,62308.0585,1560734670.32,1.0689519,-0.098132066,61.246432,-5.622553,0.45889699,117.44737,4.282383,1.3486603,0.70187426,-0.30600387,11.948203,0.16669,0.181532,0.023264,0.061046,53.584894,0.896542,106.47867,23.798477,0.0259936,4.3936976,1.3837168
1663,61230.2139,1467608899.95,0.78674127,0.67677356,45.076954,38.776269,2.1139511,269.21618,5.0258703,1.2379785,0.71237421,-0.028916501,11.986039,0.15252,0.193395,0.041365,0.051131,72.069294,0.516839,836.793064,273.095553,0.0582162,5.3184574,1.3100489
1671,63261.8012,1643138038.28,0.036526183,0.66538954,2.092796,38.124012,0.78059203,792.77034,14.501502,1.3554292,0.96676517,-0.202462,11.944384,0.16758,0.246325,0.079975,0.050698,58.976748,0.710497,1111.7986,455.154159,0.1603484,16.8267946,1.5727701
1697,64437.6217,1744728930.79,4.3193229,-0.67080236,247.478973,-38.434144,2.9209251,157.2144,5.467401,1.1588573,0.75193667,0.48801047,12.007417,0.14252,0.22621,0.059529,0.052992,32.728653,0.975752,101.723211,31.445954,0.0345767,5.6564457,1.1989268
1726,63142.4875,1632829338.08,2.29473,-1.2165279,131.478344,-69.701914,0.60070666,401.36874,5.8326721,1.2407366,0.56464922,-0.42796263,11.984791,0.15288,0.085861,0.024592,0.019498,51.449889,0.824936,345.587265,105.882757,0.0851929,6.3295744,1.3464385
1739,63197.6333,1637593939.17,3.1843769,-0.58651938,182.451357,-33.605085,2.4303317,717.22014,8.8098602,1.4572176,0.98151582,-0.25811461,11.892791,0.18094,0.397744,0.071337,0.100102,64.199867,0.757539,810.101017,240.189521,0.1463227,10.0989427,1.6704416
1747,61885.2138,1524200886.36,1.9699984,-0.89102844,112.872594,-51.052169,1.3009036,619.21052,7.2814937,1.2951781,0.98800963,-0.1694739,11.967346,0.15982,0.490227,0.09687,0.121289,16.920585,0.266628,924.325774,302.604188,0.1278061,8.212113,1.4607098
1757,62588.2648,1584944497.3,3.252902,-1.262109,186.377556,-72.313519,0.84263661,337.17738,2.5277653,1.2054754,0.76573622,-0.071212053,11.995977,0.1484,0.309093,0.027617,0.127456,38.186415,0.665497,422.697877,176.593109,0.0722055,2.7102839,1.2925174
1771,63022.4256,1622455988.81,0.4711629,0.099915978,26.995646,5.724764,2.8731055,447.41048,13.860101,1.2074372,0.9075973,0.43900511,11.995133,0.14865,0.158374,0.067058,0.02783,62.847403,0.964173,364.390021,136.615605,0.0943809,15.1682298,1.3213962
1774,63592.1628,1671681279.98,5.9051964,-0.080493946,338.342831,-4.611963,1.0854639,483.85041,11.001984,1.2398148,0.73870772,0.40702337,11.985091,0.15276,0.038741,0.0045,0.010437,47.026016,0.466502,630.226215,175.241829,0.1015809,12.1195754,1.3657563
1784,62208.1619,1552103604.62,5.7839373,1.3057309,331.395196,74.81287,0.42854405,489.57252,11.6441,1.5174856,0.92550492,-0.39433971,11.854914,0.18903,0.142965,0.022992,0.036584,63.572504,0.909572,530.244392,177.698377,0.1027059,12.8400178,1.6733403
1792,61302.7682,1473877586.73,4.1072817,-0.79421976,235.329907,-45.50544,0.88512625,739.51226,5.602356,1.3581147,0.92454141,-0.3029629,11.942881,0.16793,0.349201,0.052097,0.099184,74.970905,0.633192,842.61681,256.210973,0.1504829,6.4454148,1.5624877
1796,63412.9708,1656199097.68,6.200369,1.1426562,355.254975,65.469378,0.82311585,663.42568,6.4844732,1.4064125,0.90553921,0.22774468,11.919825,0.17424,0.284297,0.045422,0.076447,26.263869,0.67994,771.858906,213.529487,0.1362061,7.367698,1.5979745
1798,63808.4231,1690366177.08,5.5638014,-0.47617867,318.782338,-27.283028,1.1434339,222.90499,14.296846,1.5431126,0.95594507,0.26426661,11.835648,0.19253,0.144687,0.022609,0.037207,25.472221,0.414472,576.158332,198.697755,0.0485335,14.990722,1.6180053
1800,61083.2515,1454911351.69,4.7603459,-0.31448495,272.747729,-18.01866,2.1256158,684.85193,5.8633528,1.3314691,0.88177067,0.15235937,11.953939,0.16448,0.289758,0.050562,0.077735,59.998106,0.52679,844.931528,253.45265,0.1402488,6.685681,1.518206
1863,64226.3457,1726474690.35,0.24590328,0.17546654,14.08922,10.053492,2.1861834,179.30036,5.7856469,1.1991433,0.56790686,0.4893609,11.997718,0.1476,0.100009,0.031679,0.021598,42.544581,0.577275,243.833438,60.653822,0.0392992,6.0130182,1.2462687
1873,63759.4619,1686135927.77,3.5320628,-0.082632447,202.372291,-4.73449,0.85317378,530.40469,15.628381,1.4728605,0.9446997,0.4544909,11.884166,0.18302,0.109635,0.016225,0.028468,58.712222,0.657595,790.117775,198.751279,0.1106906,17.3582959,1.6358923
1887,62363.3578,1565512528.13,5.2828614,0.31646788,302.685662,18.132274,1.9213663,291.3758,13.840755,1.1520228,0.81388694,-0.12497661,12.008927,0.14166,0.056343,0.016128,0.012256,41.114265,0.343433,783.615745,314.414486,0.0628056,14.7100319,1.2243763
1915,63859.0335,1694738912.54,1.3332776,-0.46250699,76.391179,-26.499699,0.55781012,833.83044,4.1864266,1.4192029,0.70533192,-0.28788614,11.914015,0.17591,0.166029,0.014583,0.060789,61.412555,0.848416,669.342269,219.014752,0.1678859,4.8892686,1.6574671
1938,61347.01,1477700079.95,5.8666751,-0.44919285,336.135723,-25.736854,2.3089395,670.74325,5.9078841,1.6394397,0.89213502,0.0040154671,11.753512,0.20598,0.206205,0.008074,0.071009,42.332974,0.672916,721.831965,225.631513,0.1375888,6.7207428,1.8650082
1947,64291.682,1732119746.3,2.6777731,1.0484101,153.425097,60.069474,1.4544336,758.88756,14.644838,1.2121857,0.84675819,0.26289934,11.992651,0.14926,0.055738,0.009546,0.014078,44.322338,0.1161,1214.669797,364.563605,0.1540838,16.9013703,1.3989639
1959,61590.1087,1498703809.15,2.9453547,-1.1532537,168.756393,-66.07657,0.34935532,274.39286,2.8035715,1.3432655,0.82652265,-0.43037364,11.950013,0.16599,0.314716,0.018969,0.134049,33.886206,0.939594,270.226674,53.762957,0.0592908,2.9697975,1.4229088
1967,63492.8076,1663096991.72,0.14401899,0.34662622,8.25168,19.860219,0.54821186,371.84865,4.8182478,1.2765789,0.60368264,0.078011274,11.973846,0.15744,0.129083,0.026201,0.035923,53.506735,0.853458,374.88859,96.289096,0.0792466,5.2000776,1.3777434
1978,61555.7007,1495730956.77,2.843935,0.42137909,162.945473,24.143243,2.9782289,971.23557,6.28584,1.4528668,0.77512974,-0.45408213,11.89568,0.18036,0.133647,0.016915,0.038191,52.65782,0.986686,718.810957,343.686774,0.1927007,7.4971258,1.7328352
2010,63872.9436,1695940744.46,3.5489209,-0.22540374,203.338189,-12.914683,2.6797499,787.16218,6.3413463,1.4473512,0.73108017,0.42508033,11.89949,0.17962,0.101163,0.011582,0.029167,56.800312,0.895233,1117.135521,319.338112,0.1593144,7.3516141,1.6779351
2049,62115.4561,1544093823.41,0.91486307,-0.92777616,52.417793,-53.157658,2.2090937,227.77967,3.6365907,1.090729,0.89897519,0.29395685,12.023049,0.13397,0.399805,0.067515,0.12462,61.382373,0.595829,276.454641,81.934115,0.0495586,3.816815,1.144784
2053,63616.4975,1673783803.61,2.6876197,-0.34152014,153.989266,-19.567663,0.34731373,455.71349,3.7787595,1.3124599,0.93698311,0.41265452,11.96108,0.16204,0.413384,0.041951,0.150916,19.272426,0.94029,366.548843,126.914272,0.096027,4.1416224,1.4384915
2095,61428.2542,1484719577.49,4.9344829,-0.5003538,282.725044,-28.668161,2.5375749,422.90249,4.2276626,1.1857491,0.34363663,-0.2162371,12.000436,0.14591,0.077134,0.022088,0.01985,50.365146,0.82306,433.940965,123.828909,0.089503,4.6060511,1.2918772
2122,63408.6828,1655828615.49,0.90429439,0.64769421,51.812252,37.110145,2.7597505,529.4959,8.1991034,1.3601066,0.81966197,-0.2015074,11.941839,0.16819,0.1422,0.033176,0.033441,57.451643,0.92798,472.918435,164.226811,0.1105137,9.1052167,1.510417
2147,63592.1485,1671680045.31,1.6395186,0.26050754,93.937496,14.925983,2.6131677,590.9352,13.477933,1.5730125,0.97736627,0.015244321,11.813197,0.19664,0.233895,0.04367,0.057983,41.870665,0.863602,794.488739,301.974631,0.1223927,15.1275336,1.7655377
2152,63774.0961,1687400320.56,4.5097301,0.21221813,258.388501,12.159203,2.5104693,366.96143,7.4230585,1.1278762,0.46591738,-0.48083183,12.015002,0.13862,0.03144,0.014166,0.005279,48.923041,0.807365,367.735152,106.539672,0.0782579,8.0039715,1.2161414
2173,62844.6173,1607093353.16,5.2662529,1.0219356,301.734065,58.552597,2.3993118,403.42549,6.9381738,1.3648726,0.73903376,0.0053460253,11.939673,0.16881,0.111956,0.022451,0.02798,58.055476,0.736929,520.6107,211.972262,0.0856056,7.5321203,1.4817133
2176,61573.247,1497246960.23,5.5263336,1.443999,316.635591,82.735048,0.95867162,647.94796,3.1963844,1.3410496,0.44180703,0.33578411,11.950509,0.16571,0.103206,0.008222,0.041614,34.76311,0.574608,753.640501,249.521458,0.1332745,3.6223809,1.5197773
