simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,radius2,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
4038,63245.3122,1641713392.25,2.8482057,-0.38446148,163.190166,-22.02802,2.355508,1149.0795,25.600444,1.735925,0.43044888,0.026010499,11.642827,0.22018,0.0,0.266568,0.0,36.988789,0.706621,1378.115126,492.33426
4039,64367.0932,1738635274.72,2.4002907,-0.83100813,137.526527,-47.613259,0.52019847,555.0444,18.809209,1.3236914,0.76288887,0.046039394,11.956895,0.16348,0.0,0.353982,0.0,46.975363,0.867721,517.269392,117.378436
4040,62039.0212,1537489846.64,4.5776597,-1.3187098,262.280581,-75.556506,2.4200163,1547.6332,7.6857177,1.8142441,-0.30758445,-0.032810813,11.523877,0.23249,0.0,0.030538,0.0,70.303019,0.750765,2013.814086,601.895328
4041,61329.9381,1476225072.46,4.5961191,0.99884015,263.338227,57.229325,2.1265778,1694.6485,38.180356,1.7367047,0.98290672,0.016801731,11.642022,0.22029,0.0,0.443305,0.0,71.181378,0.527607,2252.760117,778.378485
4042,62945.6042,1615818618.44,2.2772599,0.37342951,130.477381,21.395935,2.4335947,808.35958,6.0952455,1.4629458,0.44819449,0.0031975771,11.889164,0.18171,0.001347,0.075899,0.0,46.745531,0.759665,864.686742,221.18532
4043,63290.3187,1645601951.03,0.31475089,0.019980428,18.033898,1.144794,0.25972614,1249.8292,59.262412,1.535115,0.91538202,-0.047376958,11.84332,0.19141,0.0,0.839662,0.0,27.487834,0.96646,1316.110531,355.114347
4044,61374.8575,1480106102.49,4.3253538,0.44991992,247.824518,25.778513,0.19660846,1742.8177,14.334844,1.8319501,0.97381241,-0.0030208036,11.49252,0.2354,0.089742,0.130718,0.0,44.934045,0.980735,1201.654462,302.442124
4045,64118.0539,1717118276.29,2.996275,0.8111797,171.673912,46.477173,2.419603,376.08085,6.4536673,1.4532078,-0.44739999,-0.02120428,11.895461,0.1804,0.0,0.070708,0.0,69.641528,0.750492,465.273856,71.666657
4046,62380.9317,1567030913.53,5.8857564,0.61719761,337.229001,35.362818,1.8420588,1398.3511,10.436092,1.6341876,0.67199517,-0.02599462,11.758544,0.20523,0.0,0.116631,0.0,54.255577,0.267948,1966.424019,579.658365
4047,62405.397,1569144717.34,0.55326102,-0.003581213,31.699521,-0.205188,0.51769157,537.83302,7.7606677,1.4328533,0.039553785,-0.0032741019,11.907353,0.1777,0.0,0.103604,0.0,68.68795,0.868964,555.826687,159.221131
4048,63787.0655,1688520879.1,5.4843308,-0.93142939,314.229008,-53.366973,2.3988824,1948.5997,10.851842,1.7305191,0.42320993,-0.020633147,11.650281,0.21935,0.0,0.09551,0.0,42.518862,0.736638,2007.955241,727.759902
4049,62992.4533,1619866385.04,1.1155918,-0.81557117,63.918702,-46.728786,2.8496622,1921.9613,13.062836,1.7943472,0.57203772,-0.01364607,11.557738,0.22926,0.0,0.110783,0.0,64.60184,0.95769,1799.793109,617.264449
4050,61117.0011,1457827312.82,3.3245766,-1.1083781,190.484208,-63.505387,0.4455284,735.61021,7.4856739,1.5522511,-0.33475399,-0.036467672,11.830125,0.19376,0.0,0.071412,0.0,64.951594,0.902383,680.242966,169.373719
4051,64301.5598,1732973185.46,4.3542365,-0.24451591,249.479374,-14.00973,2.4238583,958.00819,6.9167808,1.6644776,-0.34158658,0.0039084927,11.727853,0.20959,0.0,0.044954,0.0,72.287185,0.753298,1120.474257,318.787951
4052,62873.8531,1609619321.55,2.5084307,-1.1172566,143.722492,-64.014088,2.4655523,1435.8652,9.0951725,1.6739191,0.18190028,-0.0068163787,11.717548,0.21096,0.0,0.079807,0.0,55.902338,0.780056,1634.943474,506.515175
4053,61446.8283,1486324381.51,3.078991,-0.77040783,176.413189,-44.141117,1.3223031,1064.9166,28.739516,1.5711589,-0.12906423,-0.0058419385,11.814932,0.19638,0.0,0.355876,0.0,69.313394,0.245944,1953.38213,586.211421
4055,61417.8506,1483820707.31,3.0729336,-0.2609109,176.066126,-14.949093,2.612369,1870.1664,11.900708,1.9419079,0.050283058,0.00052152842,11.230963,0.25534,0.0,0.051895,0.0,38.511782,0.863199,1963.536065,630.432597
4056,61470.7325,1488389707.49,2.1577711,-1.1687318,123.631177,-66.9634,2.4368088,313.55233,12.132377,1.3822693,0.26098304,-0.024918728,11.931725,0.17108,0.0,0.195983,0.0,36.771336,0.761752,440.572827,115.872942
4057,63177.4348,1635848787.58,0.585986,-0.044658522,33.574525,-2.558745,0.68930304,1256.7452,38.040928,1.5603943,-0.21541171,0.035108966,11.822787,0.1949,0.0,0.474184,0.0,53.64614,0.771689,1122.234514,303.438481
4058,62253.8243,1556048836.71,3.1150729,0.54420814,178.48053,31.18083,0.25029959,907.48926,6.3934752,1.5074086,0.71353855,-0.039742612,11.862393,0.18765,0.071011,0.078564,0.0,44.152201,0.968838,795.955571,184.882745
4059,62795.8057,1602876034.32,2.3989892,0.31982268,137.451956,18.32449,2.3162547,946.37297,6.5241383,1.6323473,-0.51466351,0.020123643,11.760484,0.20497,0.0,0.042527,0.0,54.015413,0.678309,1322.626006,480.067232
4060,62797.684,1603038311.44,0.56402518,-0.62149129,32.316262,-35.608828,2.3770524,992.49903,7.4649888,1.4437715,-0.18839747,-0.011703562,11.901762,0.17914,0.0,0.092844,0.0,54.293387,0.721701,948.533048,355.041376
4061,61507.2271,1491542839.61,5.6668942,-0.78761436,324.689121,-45.126979,0.78212237,1528.9098,7.3763147,1.7801021,-0.24851246,-0.044284081,11.579935,0.22701,0.0,0.033503,0.0,49.844409,0.709419,1684.983955,552.634113
4062,61942.7869,1529175202.95,4.5045401,0.38933529,258.091136,22.307269,2.2379795,762.6013,8.5256706,1.4120135,0.42092549,0.046315717,11.917657,0.17496,0.0,0.128352,0.0,43.090997,0.618776,1015.873251,342.616189
4063,64420.8338,1743278454.11,5.6237017,0.93960834,322.214373,53.835592,0.17598138,2071.2009,27.883112,1.9630085,0.067460977,0.020720963,11.160371,0.25974,0.0,0.17737,0.0,41.156502,0.984555,1805.504783,557.507738
4064,61431.2136,1484975269.76,1.9209034,0.5504286,110.059658,31.537236,1.9749323,384.13659,40.556391,1.3252926,0.5367789,-0.030268021,11.956306,0.16369,0.0,0.71526,0.0,22.426981,0.393224,1911.377382,721.036825
4065,64087.4224,1714471713.76,2.3940655,0.056550865,137.169849,3.240126,1.3486978,433.61316,12.54106,1.3945989,-0.78024561,-0.04875173,11.927103,0.17267,0.0,0.176157,0.0,23.067123,0.220277,1179.264562,417.145917
4066,63212.4269,1638872106.12,2.3103214,1.3955463,132.371666,79.958913,0.63738061,986.76972,7.9950141,1.5982579,-0.89362273,-0.00062204335,11.792219,0.20015,0.0,0.062499,0.0,45.474373,0.803657,1398.565863,463.006033
4067,62769.6136,1600613035.78,1.7626345,0.099565153,100.991518,5.704663,1.2156334,513.46811,5.6122005,1.606719,0.23159775,0.001707175,11.784322,0.20134,0.0,0.042975,0.0,54.453757,0.347743,1083.510952,339.483884
4068,62151.3148,1547192017.24,5.3189638,1.0493123,304.754177,60.121166,2.506185,1585.0259,36.142214,1.5076117,-0.30857728,-0.039775434,11.862209,0.18768,0.0,0.478186,0.0,31.76664,0.80483,1679.762411,525.397684
4069,62335.547,1563109675.32,0.47365679,0.24010455,27.138535,13.756977,1.5453108,828.04976,54.13246,1.5213823,0.72586057,0.028387175,11.852773,0.18955,0.0,0.764384,0.0,51.427299,0.025483,2063.228141,647.775611
4070,63206.3465,1638346757.26,1.7696203,-0.019403233,101.391775,-1.111723,0.88620769,441.60802,8.5320731,1.6448756,0.98999918,0.034318072,11.748269,0.20676,0.389666,0.09757,0.053742,60.315505,0.632354,537.988224,127.247709
4071,61599.7814,1499539533.31,5.8679188,0.44756689,336.206982,25.643694,1.9926508,668.12647,19.573277,1.5836236,0.17354984,0.01265901,11.804865,0.1981,0.0,0.242311,0.0,49.425953,0.409453,1535.843899,620.950909
4072,63896.4513,1697971812.39,5.235036,-0.48875644,299.945468,-28.003681,2.4590306,153.87822,12.405852,1.5073289,-0.12121841,-0.0078637032,11.862464,0.18764,0.0,0.157441,0.0,33.829963,0.775959,163.1517,35.482368
4073,63830.4136,1692266156.78,1.1573409,-1.1433946,66.310749,-65.511685,2.306525,880.47023,10.659266,1.4841037,0.21960324,0.019637882,11.877395,0.18452,0.0,0.143741,0.0,28.755625,0.671128,1356.596332,472.944787
4075,62730.0804,1597197365.12,1.5773626,0.38473038,90.37622,22.043427,0.23416764,308.6763,7.1304799,1.3573979,0.17001757,0.017217838,11.943272,0.16784,0.0,0.109233,0.0,27.503624,0.972708,276.520543,38.527092
4076,64316.0429,1734224527.64,2.6955521,0.37612812,154.443759,21.550554,0.45894543,693.00105,14.002916,1.3953993,-0.46732962,0.026095714,11.926876,0.17277,0.0,0.20621,0.0,47.566021,0.89652,666.169802,146.198084
4077,63086.1852,1627964815.41,4.5909375,-0.85432844,263.041343,-48.949414,0.51956665,1189.3738,7.0496198,1.5042522,0.75732949,0.02521679,11.864592,0.18723,0.080781,0.091396,0.0,67.422678,0.868034,886.841505,240.612174
4078,62387.414,1567590988.73,3.6677694,-0.2375194,210.147707,-13.608859,0.88042081,1505.7468,13.589909,1.814622,0.78944769,0.04499768,11.523089,0.23255,0.0,0.118155,0.0,30.011593,0.636827,1613.397663,594.329973
4079,63202.649,1638027293.44,4.300132,0.24808891,246.379415,14.214447,1.9934923,832.67382,8.007309,1.5540479,-0.11439632,0.020105783,11.828304,0.19402,0.0,0.082089,0.0,27.469826,0.410221,1612.334581,512.492043
4080,63959.3556,1703406739.11,6.0879051,-0.26623481,348.811268,-15.254131,0.82770759,185.6426,10.937695,1.5160473,0.85798251,0.042483829,11.855593,0.18884,0.062255,0.157152,0.0,16.025592,0.676566,217.504422,31.631506
4081,63038.3466,1623831564.74,0.36447101,-0.82185373,20.882651,-47.08875,0.83364458,1612.9944,26.874619,1.7716663,0.67121781,-0.0089181463,11.592294,0.22569,0.0,0.275927,0.0,21.463221,0.672182,2280.859617,815.152729
4082,62306.3366,1560585898.54,4.6682661,0.4424222,267.471945,25.348925,1.5032158,1166.2889,9.7331928,1.6579753,0.58811262,0.031744755,11.734747,0.20864,0.0,0.099694,0.0,37.782177,0.067529,1525.33129,547.62456
4083,61990.1753,1533269567.98,3.1621555,0.64638483,181.178164,37.035123,2.4749695,3502.6701,35.562661,1.9619259,0.68821628,0.013747946,11.164381,0.25951,0.0,0.266218,0.0,69.650616,0.785914,3167.086194,915.100085
4084,64466.0671,1747186615.33,5.3624176,0.90585289,307.243896,51.901547,2.5916086,2584.8083,33.853706,2.0280904,-0.071151058,-0.019543937,10.84134,0.27625,0.0,0.176988,0.0,52.671933,0.852533,2306.701666,671.429865
4085,62872.2406,1609480006.23,5.5713428,0.45946008,319.214429,26.325123,0.53570312,1137.7387,45.684726,1.7590827,0.41922146,-0.044310542,11.610552,0.22374,0.0,0.467058,0.0,33.070688,0.85991,1016.14545,302.330568
4086,63078.9241,1627337460.52,2.1651996,0.044642917,124.056799,2.557851,1.7790474,635.74232,17.25594,1.5240971,-0.42887942,-0.044592097,11.850775,0.18992,0.0,0.214416,0.0,36.106655,0.206749,1681.959296,648.298312
4087,64488.6982,1749141942.39,1.2010814,0.66085454,68.816895,37.864176,1.340515,254.63928,7.2222924,1.3632393,-0.11396347,0.0060180702,11.940364,0.1686,0.0,0.105147,0.0,41.116073,0.228251,426.990798,88.448971
4088,63000.4712,1620559125.82,4.1043979,0.1141726,235.164677,6.541608,2.6525946,1364.0363,16.668196,1.603843,-0.66002829,0.049882495,11.786811,0.20094,0.0,0.175869,0.0,34.687558,0.882804,1339.387443,378.206806
4089,62299.2441,1559973104.07,5.2319521,0.74199339,299.768774,42.51309,2.8026101,1142.7753,6.6551812,1.8405618,0.82759714,0.012749123,11.475588,0.23685,0.040924,0.032435,0.001793,22.005023,0.943093,933.720165,244.241124
4090,64176.6445,1722180505.73,5.4446766,0.27405316,311.95699,15.702089,2.110978,300.86049,10.00198,1.4946279,-0.20057063,-0.009276269,11.869801,0.18595,0.0,0.122657,0.0,60.293368,0.514292,391.013671,78.031622
4091,62609.9633,1586819245.78,1.218726,-0.99587077,69.827856,-57.059192,0.5974453,814.77274,6.2464894,1.6374927,-0.77466572,-0.041037246,11.755083,0.20571,0.0,0.03496,0.0,46.8731,0.826775,742.572919,143.605231
4092,62378.0833,1566784816.13,5.3594715,-0.4845392,307.075097,-27.762051,1.1342598,748.02207,10.256309,1.7845341,0.87157128,-0.0066375281,11.572964,0.22771,0.018127,0.088093,0.0,18.891929,0.422803,1171.025702,378.493112
4093,61454.4674,1486984397.21,0.011129751,-0.24424931,0.637688,-13.994455,2.8809301,2872.732,22.218641,1.9612625,0.11265307,0.0070860334,11.166989,0.25936,0.0,0.134405,0.0,22.313909,0.966219,2670.110772,881.712404
4094,61786.7169,1515690754.39,5.639597,-0.48353336,323.125106,-27.704421,0.49201019,1204.2934,19.421844,1.6691678,0.89651893,-0.0079429815,11.723166,0.21026,0.0,0.237784,0.0,31.145119,0.881385,1237.249706,346.192313
4095,61014.3897,1448961686.64,4.1505246,-1.0500086,237.807542,-60.161061,2.4044137,1023.083,9.8768201,1.5469488,0.76888009,-0.024175725,11.833304,0.19305,0.013011,0.129962,0.0,17.350255,0.740368,1668.180336,544.614182
4096,64344.9998,1736726403.55,3.3790795,-0.57225428,193.606994,-32.787755,1.4505501,847.96562,20.903106,1.381257,0.55414151,-0.034861194,11.932309,0.17094,0.0,0.356093,0.0,32.589885,0.119957,1771.095117,551.487188
4097,63696.0246,1680654939.36,2.8373356,0.7886225,162.567355,45.184741,0.4893724,1833.7045,10.928464,1.8606868,0.055140272,-0.020708442,11.435904,0.24027,0.0,0.061242,0.0,26.217952,0.882628,1453.344067,458.336337
4099,64319.4931,1734522624.7,2.3859056,0.30678049,136.702321,17.577227,0.54545552,876.92119,7.5291004,1.5531889,0.48525806,0.033016181,11.829224,0.1939,0.0,0.085065,0.0,27.945106,0.854891,1331.878283,510.199804
4100,61681.7149,1506618585.47,0.37842915,-0.96899783,21.682393,-55.519486,2.8054399,747.47935,6.4559026,1.3851266,0.76908526,0.038698502,11.930172,0.17145,0.143931,0.102196,0.007863,59.723435,0.944031,644.369158,170.052135
4101,62182.678,1549901795.12,1.8116216,1.2488612,103.798272,71.554476,0.90666859,506.29948,7.6071584,1.4067326,0.0088353089,-0.013682928,11.919673,0.17428,0.0,0.105522,0.0,41.663942,0.616372,647.306068,174.84136
4102,61513.2741,1492065301.57,2.7742225,0.015479881,158.951241,0.886932,0.24874538,1046.9502,14.967746,1.6669628,-0.19806418,-0.041513209,11.725705,0.20994,0.0,0.147594,0.0,60.91993,0.969222,836.880537,166.271621
4103,64157.377,1720515787.61,2.0098624,-1.0064357,115.156633,-57.664518,2.9264583,2047.5719,23.760819,1.8706467,-0.40240669,0.028777826,11.418273,0.24193,0.0,0.167835,0.0,37.436087,0.976948,1738.973926,612.569143
4104,61924.3489,1527582162.74,4.2894982,-0.10907828,245.770143,-6.249725,2.4296682,1458.1024,17.356901,1.6194114,0.89543018,-0.043954702,11.77259,0.20314,0.0,0.226424,0.0,51.160631,0.757106,1605.714106,531.13012
4105,61281.0099,1471997674.84,5.9875746,-0.62967718,343.062754,-36.077845,0.59152977,672.13765,6.0603562,1.6481536,-0.96417707,-0.019869495,11.7445,0.20724,0.0,0.028872,0.0,58.784232,0.830089,793.327535,244.77073
4106,62827.2063,1605589039.66,5.7570594,0.69866909,329.855206,40.03079,2.7479624,2904.2979,56.271264,1.9634238,0.13749269,0.022189163,11.158746,0.25984,0.0,0.395164,0.0,68.066643,0.923523,2514.836401,755.567272
4107,61766.338,1513930020.67,0.35056685,0.41016822,20.086001,23.500908,0.59183787,2478.2501,18.819238,1.896918,0.87261894,0.029959209,11.354365,0.24671,0.0,0.153657,0.0,43.264701,0.829917,2348.762339,714.163225
4109,62222.7307,1553362351.1,1.8620852,-0.43853473,106.689623,-25.126189,0.65881283,1752.0723,7.3824014,1.7381475,-0.23930415,-0.015528702,11.640323,0.22051,0.0,0.040443,0.0,33.417397,0.79072,1973.555663,532.665351
4110,62784.7571,1601921430.48,1.1636814,-0.74189873,66.674033,-42.507666,0.73839994,732.80581,13.366524,1.58034,0.82358918,-0.027504797,11.807807,0.19764,0.0,0.177261,0.0,32.982214,0.739547,730.71165,237.851348
4111,63762.7195,1686417384.68,5.2347034,-0.37489397,299.926412,-21.479842,0.6067217,1405.1661,21.021944,1.6522228,0.89439985,0.003665946,11.742196,0.20779,0.0,0.264821,0.0,43.3233,0.821522,1462.178052,440.850774
4112,63129.1069,1631673250.82,1.3867453,-0.027965427,79.454653,-1.602301,2.0362087,528.47315,18.724855,1.5218138,-0.024209557,-0.045456933,11.852487,0.18961,0.0,0.246693,0.0,45.359634,0.448791,858.075091,231.978492
4113,62353.8464,1564690750.13,0.82349929,-0.71827317,47.183034,-41.154021,0.12469612,1184.324,7.5675147,1.6657928,-0.54828512,-0.005021776,11.726785,0.20977,0.0,0.050276,0.0,61.730022,0.992236,932.940178,247.846064
4114,63663.9028,1677879619.32,4.3224429,1.096282,247.657735,62.812332,2.1836811,730.06992,17.14506,1.4536391,-0.55801575,-0.010785175,11.895185,0.18046,0.0,0.233234,0.0,37.35949,0.57523,887.309987,260.630241
4115,61163.1606,1461815494.68,3.4343295,-0.3801594,196.772586,-21.781529,2.6401249,983.94696,16.019526,1.5814675,0.95508898,0.036297888,11.806875,0.1978,0.091471,0.22304,0.0,40.575298,0.876878,862.016755,173.305666
4116,61246.0474,1468976911.87,1.1957008,1.0978326,68.508609,62.901175,2.9624618,1512.3039,12.482705,1.5070771,0.75362341,0.003902281,11.862683,0.18761,0.0,0.180921,0.0,69.059227,0.983999,1139.127718,296.392202
4117,62629.607,1588516464.8,5.1602652,-0.24110279,295.661417,-13.814172,1.8723842,222.71682,7.4591828,1.4974332,0.18498391,0.0051579189,11.867998,0.18632,0.0,0.088781,0.0,39.542124,0.297037,293.4001,69.595071
4118,63325.5109,1648642558.56,3.6390692,0.33425857,208.503307,19.151605,1.054917,561.18379,21.908339,1.408662,0.043267503,-0.018332411,11.918866,0.17453,0.0,0.34114,0.0,73.37625,0.4933,800.54175,210.618726
4119,63831.605,1692369093.75,0.3745175,0.88501993,21.458272,50.707907,1.9283243,506.33257,33.805069,1.5671081,-0.60046435,0.030225092,11.818523,0.19581,0.0,0.402554,0.0,43.371603,0.34996,1192.681815,433.946189
4120,63566.3168,1669448186.52,5.7551789,-0.50240101,329.747461,-28.785457,0.4442743,1369.0079,7.7721641,1.6439411,-0.46369104,-0.011596653,11.749373,0.20662,0.0,0.057735,0.0,16.90855,0.902923,1577.127773,566.543965
4121,63128.2439,1631598691.81,0.35603646,-1.1637535,20.399387,-66.678164,0.81057598,2719.9801,40.600351,2.0506103,0.82190613,0.02894373,10.624542,0.28502,0.0,0.242914,0.0,27.392361,0.689081,3166.101104,1172.225435
4122,63249.3303,1642060556.93,1.1285165,-0.22857737,64.659233,-13.096519,1.7016202,306.79389,5.4490056,1.4143473,-0.0080875588,-0.019208068,11.916727,0.17527,0.0,0.065468,0.0,46.112786,0.130451,365.065543,110.711491
4123,63582.4077,1670838439.45,3.6598359,1.0044412,209.693151,57.550242,2.2914778,563.36061,9.8029183,1.3366113,-0.53776043,-0.01307189,11.951839,0.16515,0.0,0.150266,0.0,57.790691,0.659897,664.675795,143.025326
4124,61321.123,1475463447.13,3.7441808,0.13338005,214.525758,7.642114,2.8042878,2429.4864,7.4525725,1.9656264,0.52303743,-0.005770702,11.151332,0.2603,0.0,0.014561,0.0,64.788446,0.94365,2134.918313,615.565093
4125,61767.1914,1514003753.75,2.238394,0.76410286,128.250529,43.779869,1.3274143,698.25713,12.484967,1.5685659,-0.34070645,-0.047050243,11.817298,0.19601,0.0,0.138312,0.0,45.852266,0.240986,1276.477639,437.944343
4126,62573.4001,1583660183.7,1.0815836,0.082994686,61.970175,4.755245,2.7778257,524.06459,7.866769,1.4460557,0.10541592,0.03447889,11.900411,0.17944,0.0,0.103956,0.0,17.746551,0.934563,510.97926,123.934284
4127,62569.7599,1583345677.01,1.5576989,0.37360891,89.249573,21.406214,0.46036989,1324.7936,9.8012019,1.7437006,0.29410126,0.0099786923,11.63224,0.22137,0.0,0.07722,0.0,66.222998,0.895888,1521.056331,471.819705
4128,63556.2912,1668581980.29,0.33727726,0.25857845,19.324564,14.815454,0.7149985,303.85678,6.9562096,1.2872391,-0.84511591,-0.0062218715,11.970153,0.1588,0.0,0.104229,0.0,67.807352,0.755094,351.828381,54.554427
4129,62387.0396,1567558637.11,1.5246221,1.1346582,87.354412,65.011126,0.53342676,1412.4634,11.191875,1.7952128,-0.075935523,-0.041026461,11.556145,0.22941,0.0,0.075601,0.0,33.367997,0.86107,1482.757141,424.731191
4130,62967.2114,1617685479.78,5.1958753,-1.0307197,297.701726,-59.055889,0.55989239,775.43058,6.0649554,1.326372,0.3109325,0.027464347,11.955908,0.16383,0.000299,0.096595,0.0,34.269878,0.847312,697.007832,166.674058
4131,61867.1909,1522643709.22,5.5217836,1.0693826,316.374896,61.27111,2.3969973,1626.5978,8.6001855,1.6903462,0.11544157,-0.014323293,11.700736,0.21334,0.0,0.069171,0.0,15.972519,0.735362,1761.526175,549.321012
4132,62815.0898,1604542174.19,5.3548204,-0.62329063,306.808609,-35.711923,2.1417802,315.30569,7.6982398,1.3308263,0.48812432,-1.6891791e-05,11.9542,0.1644,0.001621,0.131641,0.0,15.852709,0.54046,335.230387,107.095631
4133,62806.1191,1603767109.76,1.9448318,-1.3029157,111.430654,-74.651571,0.8478491,577.56795,14.471545,1.3585275,-0.46269203,-0.021632203,11.942659,0.16798,0.0,0.225755,0.0,27.229233,0.661598,602.265204,162.565747
4134,64188.1348,1723173262.19,1.4164209,-0.23933518,81.15494,-13.712896,0.9153986,566.69856,44.187277,1.6317911,0.74726751,-0.035979595,11.761052,0.20489,0.0,0.556013,0.0,67.045457,0.609475,744.383756,129.839213
4135,62323.1264,1562036537.19,1.925983,-0.48786834,110.350697,-27.952797,0.5944029,1494.8319,11.552709,1.6542751,0.57145155,-0.046683334,11.739656,0.20809,0.0,0.125131,0.0,17.306136,0.828483,1269.231325,308.245424
4136,61884.3713,1524128094.42,2.5955436,0.96475179,148.713694,55.276206,2.5741258,1289.9396,7.8889968,1.3875912,0.89513109,-0.011691437,11.92903,0.17177,0.234843,0.133358,0.018463,39.122931,0.843265,1019.894672,292.676314
