head,dim,component,omega_scaled,period_scaled,period_days,dim_name
2,34,periodic,61.24872589111328,0.10258475691080093,10.258475691080093,dim_034
2,35,periodic,64.09953308105469,0.09802232682704926,9.802232682704926,dim_035
2,36,periodic,61.942169189453125,0.1014363169670105,10.14363169670105,dim_036
2,37,periodic,76.13721466064453,0.08252450078725815,8.252450078725815,dim_037
2,38,periodic,62.27406311035156,0.1008957028388977,10.08957028388977,dim_038
2,39,periodic,87.82959747314453,0.07153835892677307,7.153835892677307,dim_039
2,40,periodic,89.08119201660156,0.07053324580192566,7.053324580192566,dim_040
2,41,periodic,97.3416519165039,0.06454776227474213,6.454776227474213,dim_041
2,42,periodic,107.37999725341797,0.05851355567574501,5.851355567574501,dim_042
2,43,periodic,97.76402282714844,0.06426889449357986,6.4268894493579865,dim_043
2,44,periodic,128.50802612304688,0.04889333248138428,4.889333248138428,dim_044
2,45,periodic,139.27719116210938,0.04511281102895737,4.511281102895737,dim_045
2,46,periodic,151.72959899902344,0.0414104126393795,4.14104126393795,dim_046
2,47,periodic,133.91448974609375,0.046919383108615875,4.6919383108615875,dim_047
2,48,periodic,162.07217407226562,0.038767822086811066,3.8767822086811066,dim_048
2,49,periodic,176.80618286132812,0.03553713485598564,3.553713485598564,dim_049
2,50,periodic,190.41610717773438,0.03299713134765625,3.299713134765625,dim_050
2,51,periodic,238.2711181640625,0.02636989951133728,2.636989951133728,dim_051
2,52,periodic,212.68136596679688,0.029542718082666397,2.9542718082666397,dim_052
2,53,periodic,238.80877685546875,0.026310529559850693,2.6310529559850693,dim_053
2,54,periodic,305.8022155761719,0.0205465666949749,2.05465666949749,dim_054
2,55,periodic,302.317626953125,0.02078339084982872,2.078339084982872,dim_055
2,56,periodic,389.10455322265625,0.016147807240486145,1.6147807240486145,dim_056
2,57,periodic,339.59283447265625,0.018502114340662956,1.8502114340662956,dim_057
2,58,periodic,361.6074523925781,0.017375707626342773,1.7375707626342773,dim_058
2,59,periodic,452.67535400390625,0.013880114071071148,1.3880114071071148,dim_059
2,60,periodic,427.0083923339844,0.014714431017637253,1.4714431017637253,dim_060
2,61,periodic,574.4730224609375,0.010937303304672241,1.0937303304672241,dim_061
