coinc_event_id	ifos	snr
669	H1,L1,V1	15.86560074973823
670	L1,V1	10.38568361340691
671	H1,L1,V1	9.291382428951604
672	H1,L1,V1	10.69498819692165
673	L1,V1	8.06219423996821
674	H1,L1	8.811268727085537
675	H1,V1	19.9446599788705
676	H1,L1,V1	8.441556646693106
677	H1,L1,V1	16.03548166059322
678	H1,V1	8.043522615470556
679	H1,L1,V1	15.11915504502967
680	H1,V1	8.540818295572764
681	H1,L1	12.42903950966426
682	H1,L1	11.51530878283257
683	H1,V1	9.051153250701978
684	H1,L1	8.436655234838405
685	H1,L1,V1	8.270183690015735
686	H1,L1	11.99182729379499
687	H1,L1	22.41896772018807
688	L1,V1	12.82930739349754
689	H1,L1,V1	17.8127365858305
690	H1,V1	50.60054313294506
691	H1,L1,V1	8.484104929176901
692	H1,L1,V1	34.21453156789861
693	V1	9.380185359653881
694	L1,V1	12.33920046878217
695	H1,V1	14.15587826739826
696	H1,L1,V1	11.56669824809474
697	H1,V1	20.17560875325921
698	H1	11.18153878491318
699	H1,L1	27.03441941197503
700	H1,L1,V1	12.04329442917802
701	H1,L1,V1	8.03483470467587
702	H1,L1,V1	15.34238867719876
703	H1,L1,V1	8.68042079212136
704	H1,L1,V1	11.80587876219506
705	H1,L1,V1	10.48425897713482
706	H1,L1	8.22791211992903
707	H1,L1	8.09270603587092
708	L1	9.392970163994161
709	H1,L1,V1	9.001401937895809
710	H1,L1,V1	12.17207124066661
711	L1,V1	9.682032104258328
712	H1,L1,V1	18.62969765721524
713	H1,L1,V1	11.03197145157876
714	H1,L1,V1	9.635945811762541
715	H1,L1,V1	8.090954045654458
716	H1,L1	10.64797682896447
717	H1,L1,V1	12.31495413902891
718	H1,L1,V1	8.805713496490167
719	H1,L1,V1	18.54482410034009
720	H1	11.27732969685845
