simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius2_source,compactness2,mej_tot,mej_dyn,mej_wind,phi,costheta,distmean,diststd
12.0,64115.5376,1716900865.28,3.1405317,0.9800612,179.939212,56.15337,1.0224974,311.38181,7.7219732,1.4929457,0.80277804,-0.28194149,0.0669255,7.7219732,1.4929457,7.2375936,1.399297,11.924862,0.17328,0.143514,0.026814,0.030316,30.0,0.521236,775.451417,283.460303
13.0,61976.4107,1532080305.25,4.5897327,0.41515315,262.972313,23.786523,0.45672763,473.99473,3.3548175,1.7339182,0.91264172,-0.46477819,0.0996397,3.3548175,1.7339182,3.0508334,1.5768057,11.810174,0.19716,0.335298,0.0023,0.127589,30.0,0.8975,405.839282,116.241652
14.0,64404.8154,1741894468.56,5.7251294,-0.77400424,328.025752,-44.347176,0.84641729,349.23804,7.962899,1.1268581,0.56803193,0.46077678,0.0746619,7.962899,1.1268581,7.4096782,1.0485699,12.031066,0.1287,0.088238,0.047086,0.010468,30.0,0.662671,550.812575,190.866498
15.0,63723.5017,1683028960.71,1.4576184,0.85391339,83.515382,48.925633,2.4941076,322.23852,7.6253376,1.3289665,0.81802427,-0.34208738,0.0691521,7.6253376,1.3289665,7.1321356,1.2430098,11.98437,0.15317,0.207315,0.056815,0.038611,30.0,0.797603,790.142236,239.375973
16.0,64136.5928,1718720032.68,1.8094942,0.12912099,103.676381,7.398088,0.26935593,737.35537,3.1350165,1.5219242,0.76426219,-0.45730079,0.1500812,3.1350165,1.5219242,2.7259089,1.3233189,11.957032,0.16343,0.277525,0.01774,0.098411,30.0,0.963942,335.931233,80.947635
17.0,64129.8162,1718134535.04,3.2676855,0.26662913,187.224588,15.276724,1.6427144,203.47085,4.152798,1.3715769,0.69832536,-0.094932282,0.0444323,4.152798,1.3715769,3.9761296,1.3132272,11.960797,0.16214,0.200005,0.026188,0.057367,30.0,0.071856,620.800324,206.119712
18.0,64433.3909,1744363389.73,4.7522374,-0.040393483,272.283146,-2.314376,0.056788453,998.37433,13.435773,1.6839122,0.94624269,0.4929539,0.1975311,13.435773,1.6839122,11.2195604,1.4061532,11.919954,0.1742,0.240339,0.060983,0.045579,30.0,0.998388,267.439088,95.54717
19.0,61703.3233,1508485552.6,6.0936405,0.39417638,349.139883,22.584643,0.90515089,442.07845,15.820968,1.2850685,0.8191121,-0.32050349,0.0933221,15.820968,1.2850685,14.4705459,1.1753796,12.003549,0.1446,0.043157,0.002569,0.010311,30.0,0.617567,1184.076715,327.411438
20.0,62435.4463,1571740981.63,4.3834651,0.99558865,251.15405,57.043028,1.3737596,762.01494,21.844311,1.3810904,0.97091591,0.12283554,0.1546638,21.844311,1.3810904,18.9183304,1.1960974,11.998295,0.14721,0.229851,0.109084,0.030679,30.0,0.195764,840.532724,277.411197
21.0,63153.4108,1633773107.16,4.0781514,-0.1677887,233.660863,-9.613584,0.55317885,996.74575,15.775344,1.3634158,0.81158137,0.025522517,0.1972419,15.775344,1.3634158,13.1764049,1.1387973,12.012785,0.13999,0.071422,0.02891,0.010799,30.0,0.850859,640.457811,225.387167
22.0,61776.1475,1514777563.67,3.9667616,-1.1022032,227.278698,-63.151592,2.5012826,780.14105,8.5089247,1.3712843,0.49991362,0.047219942,0.1580182,8.5089247,1.3712843,7.3478333,1.1841647,12.000865,0.14571,0.031745,0.010768,0.005355,30.0,0.801911,809.648871,220.72631
23.0,63569.5506,1669727590.25,5.3734575,1.0998989,307.876436,63.019565,0.84984779,636.38293,7.5997392,1.9316717,0.92805804,0.033837497,0.1310778,7.5997392,1.9316717,6.7190243,1.7078151,11.678254,0.21596,0.214163,0.005712,0.059348,30.0,0.660097,664.958311,230.137453
24.0,63373.1331,1652757118.46,0.10637031,-0.27564086,6.09457,-15.793058,3.0245308,536.2745,19.059578,1.4014575,0.90352836,-0.16805036,0.1118324,19.059578,1.4014575,17.1424927,1.2604935,11.97923,0.15539,0.066238,0.00784,0.014835,30.0,0.993156,939.153917,331.090895
25.0,62482.1826,1575778992.64,5.0535935,1.351782,289.549579,77.451403,2.7350564,474.53786,9.1759217,1.2589653,0.66111582,0.234059,0.0997468,9.1759217,1.2589653,8.3436676,1.1447774,12.01104,0.14075,0.082239,0.036257,0.011693,30.0,0.918496,409.755041,87.072765
26.0,61147.9642,1460502526.86,0.59100446,-1.0203997,33.862061,-58.464596,1.0962362,291.74026,11.309913,1.0796629,0.80635336,0.19267574,0.0628809,11.309913,1.0796629,10.6408097,1.0157892,12.037354,0.12462,0.162446,0.090837,0.018191,30.0,0.456947,449.089712,114.095359
27.0,61504.2243,1491283401.57,5.2262904,-1.4217888,299.444382,-81.462498,1.836134,385.13626,18.757387,1.3701208,0.90292614,-0.35391659,0.0819286,18.757387,1.3701208,17.3369913,1.2663689,11.977333,0.15614,0.060225,0.002483,0.014668,30.0,0.262235,475.994772,149.735213
28.0,62628.9074,1588456016.11,3.972898,1.3230366,227.630288,75.804413,0.54939373,350.60914,7.8347553,1.1056136,0.30847811,-0.33705584,0.0749407,7.8347553,1.1056136,7.2885466,1.0285345,12.035117,0.1262,0.016221,0.00989,0.00161,30.0,0.852841,475.268319,121.075263
29.0,63913.6733,1699459792.22,3.6540228,0.96091679,209.360085,55.056477,2.4522569,536.50179,9.2401232,1.3489205,0.62773882,0.37016377,0.1118765,9.2401232,1.3489205,8.310386,1.2131927,11.992233,0.14939,0.049186,0.016237,0.008386,30.0,0.771669,952.135388,326.336105
30.0,63562.2384,1669095819.53,2.4167401,0.27156514,138.469008,15.559536,2.6487619,493.4632,4.8806596,1.3352239,0.46793446,-0.0017455569,0.10347,4.8806596,1.3352239,4.4230108,1.2100229,11.993763,0.14898,0.104271,0.025984,0.023197,30.0,0.880997,1118.456756,334.132356
31.0,63581.945,1670798465.05,0.24332474,-0.15823495,13.941481,-9.066195,2.8784418,769.37685,13.014234,1.9320246,0.95945844,0.17275466,0.1560276,13.014234,1.9320246,11.257719,1.6712616,11.720669,0.21057,0.179232,0.015353,0.041724,30.0,0.965575,359.728223,68.625162
32.0,61392.1952,1481604086.9,0.070831789,1.0230241,4.058363,58.614963,0.1929277,953.48984,18.803875,1.8315536,0.95623301,-0.39143796,0.1895298,18.803875,1.8315536,15.8078214,1.539729,11.838921,0.19206,0.113782,0.011467,0.025992,30.0,0.981447,1351.266707,456.209007
33.0,64315.6724,1734192510.81,5.9459147,-0.28142,340.675818,-16.124178,0.45478385,672.83449,13.717792,1.2638277,0.90028385,0.3044983,0.1379836,13.717792,1.2638277,12.0544729,1.1105852,12.019029,0.13645,0.218577,0.10271,0.029434,30.0,0.898356,513.32659,140.038469
34.0,61315.9083,1475012898.8,5.1286029,-0.86469639,293.847301,-49.543454,2.0386369,627.96415,9.1921527,1.2146787,0.42323807,-0.050565662,0.1294753,9.1921527,1.2146787,8.1384272,1.0754362,12.025801,0.13206,0.015528,0.004265,0.002863,30.0,0.45096,646.951588,265.825771
35.0,63918.5023,1699877019.23,3.1310166,0.6968587,179.394037,39.927062,1.5725245,412.69297,5.0575039,1.508693,0.44189949,-0.41663265,0.0874624,5.0575039,1.508693,4.6507393,1.3873519,11.929131,0.17174,0.041665,0.000966,0.012682,30.0,0.001728,1214.299764,403.11169
36.0,62727.2279,1596950904.5,0.10617766,-0.80819987,6.083532,-46.306442,0.71198278,657.82851,4.8731787,1.3256545,-0.088197045,-0.093005383,0.135147,4.8731787,1.3256545,4.2929934,1.1678263,12.00571,0.14365,0.003108,0.000278,0.000836,30.0,0.757068,830.869325,220.086928
37.0,62561.8311,1582660623.84,5.5062499,-1.2099802,315.48488,-69.326759,1.7205107,685.18899,18.144901,1.6517104,0.92875706,0.48348768,0.1403123,18.144901,1.6517104,15.9122207,1.448472,11.898664,0.17977,0.076731,0.002364,0.018892,30.0,0.149156,461.10157,115.217665
38.0,61064.3666,1453279691.17,6.000536,-0.70250878,343.805388,-40.250788,2.1710919,319.20827,11.992037,1.3537134,0.9195159,0.040860402,0.0685313,11.992037,1.3537134,11.2229165,1.2668917,11.977159,0.1562,0.225515,0.07671,0.037805,30.0,0.564886,778.179759,243.56497
39.0,61770.5916,1514297536.24,5.2792915,-0.34756972,302.481122,-19.914278,1.1134328,378.3768,12.794379,1.1159216,0.6940781,-0.48943731,0.0805654,12.794379,1.1159216,11.8404487,1.0327201,12.034531,0.12672,0.044892,0.020462,0.006206,30.0,0.441584,871.542506,317.824208
40.0,63721.9086,1682891320.83,4.0865005,0.94194458,234.139232,53.969449,0.89961028,586.79188,5.1960794,1.2339952,0.36453592,0.12704604,0.1215967,5.1960794,1.2339952,4.6327521,1.1002129,12.020736,0.13516,0.090952,0.034241,0.015638,30.0,0.621915,681.669423,242.665361
41.0,63335.7925,1649530888.27,4.8359382,-1.3544656,277.078849,-77.605162,0.23236663,485.76311,2.2725721,1.5293119,0.913728,0.056918557,0.1019571,2.2725721,1.5293119,2.0623054,1.3878143,11.928939,0.1718,0.397257,0.006842,0.154118,30.0,0.973124,1121.851124,332.306267
42.0,62866.0471,1608944887.31,5.4060505,-1.2714725,309.743877,-72.850008,0.593987,875.10023,11.453013,1.9538844,0.93600557,-0.04864198,0.1754038,11.453013,1.9538844,9.7438968,1.6623091,11.729899,0.20928,0.16185,0.010247,0.03883,30.0,0.828716,975.423182,276.897598
43.0,63209.9523,1638658296.36,5.6296424,0.25456366,322.55475,14.585423,0.69450259,810.96599,11.105822,1.7777779,0.87227877,-0.27685329,0.1636959,11.105822,1.7777779,9.5435778,1.5276998,11.847966,0.19041,0.110235,0.011134,0.025292,30.0,0.768372,641.91717,153.717161
44.0,62576.6197,1583938359.71,3.4274409,1.0525374,196.377898,60.305951,0.37834762,752.42787,12.98223,1.4214146,0.92410648,0.013790494,0.1528848,12.98223,1.4214146,11.260648,1.2329199,11.991575,0.15183,0.244635,0.087831,0.039836,30.0,0.929276,797.941674,244.18121
45.0,63652.34,1676880590.59,2.8361585,1.5283695,162.499912,87.569122,1.1248408,392.3455,19.793152,1.3146295,0.9512686,0.027937597,0.08338,19.793152,1.3146295,18.2698149,1.2134519,11.99214,0.14943,0.163321,0.0713,0.023376,30.0,0.43132,1122.847775,335.924543
46.0,61102.6414,1456586636.29,5.5832084,-0.75392439,319.894277,-43.196686,1.3962222,391.57728,5.5387102,1.8809731,0.98311993,0.38253572,0.0832255,5.5387102,1.8809731,5.1131647,1.7364558,11.642281,0.22026,0.391461,0.008817,0.12814,30.0,0.173689,410.969505,85.261602
47.0,61894.1972,1524977056.28,0.63463743,-1.1709486,36.362046,-67.090413,2.3381516,346.89194,19.287999,1.0934941,0.94912106,-0.28703693,0.0741847,19.287999,1.0934941,17.9559432,1.0179759,12.036867,0.12489,0.231165,0.144281,0.022072,30.0,0.694234,771.624977,202.518812
48.0,61988.5789,1533131637.02,3.4087444,-0.2197888,195.306668,-12.592971,2.1260429,365.37218,12.593552,1.731827,0.98535437,0.46251816,0.0779361,12.593552,1.731827,11.6830228,1.6066138,11.784398,0.20133,0.305499,0.049614,0.065069,30.0,0.527153,986.697875,284.722742
49.0,63441.5381,1658667309.59,0.41382662,-1.0175013,23.710519,-58.29853,1.5161987,594.06752,19.840726,1.9213191,0.98667802,-0.16828851,0.122994,19.840726,1.9213191,17.6677037,1.7108898,11.674896,0.21641,0.139062,0.003126,0.034533,30.0,0.054571,680.420262,197.868413
50.0,62437.2262,1571894758.41,4.3381247,-0.24225395,248.556236,-13.880129,1.9462315,687.44549,14.135029,1.6502598,0.91537106,-0.47610767,0.140737,14.135029,1.6502598,12.3911375,1.4466611,11.899989,0.17952,0.129205,0.026584,0.026073,30.0,0.366677,414.796953,100.14954
51.0,63058.2067,1625547481.06,5.74982,0.45857057,329.440419,26.274158,2.3949065,614.29616,11.195548,1.7971282,0.95394112,0.31293729,0.1268676,11.195548,1.7971282,9.9351052,1.5947998,11.795581,0.19966,0.226969,0.030467,0.050157,30.0,0.733944,921.979347,248.59489
52.0,62112.4683,1543835675.71,5.7922277,-0.12954083,331.870201,-7.422143,2.7304545,852.50693,16.330623,1.3469541,0.80293046,0.47801588,0.1712952,16.330623,1.3469541,13.9423635,1.1499698,12.009494,0.1414,0.045965,0.007956,0.009655,30.0,0.916667,869.07258,303.17711
53.0,61811.4187,1517824996.76,1.0083888,0.38801874,57.776422,22.231836,2.1343201,327.41773,15.034082,1.5170161,0.98867891,-0.16905302,0.070212,15.034082,1.5170161,14.0477603,1.4174912,11.915122,0.17568,0.349359,0.097648,0.063945,30.0,0.534168,714.345321,226.864199
54.0,62679.6925,1592843851.95,5.0388654,1.2641527,288.705721,72.430614,0.40001127,775.03922,13.116964,1.7969631,0.97943939,0.37344629,0.1570753,13.116964,1.7969631,11.3363102,1.5530218,11.829394,0.19387,0.301358,0.054798,0.062695,30.0,0.921057,705.215796,284.243434
55.0,63700.2991,1681024263.54,5.5583069,0.60185379,318.467527,34.483682,1.5490119,383.2219,17.976793,1.156684,0.95426973,0.2002732,0.0815428,17.976793,1.156684,16.6214352,1.069476,12.02714,0.13131,0.255789,0.142507,0.028777,30.0,0.021783,790.2877,213.501642
56.0,63389.2695,1654151304.43,6.2714772,-0.76663236,359.329175,-43.924799,2.3331334,923.79774,13.89258,1.4832475,0.97384107,-0.18927593,0.1842024,13.89258,1.4832475,11.7315928,1.2525287,11.982062,0.15437,0.366374,0.120159,0.06255,30.0,0.690614,1156.786063,380.476581
57.0,63167.4533,1634986384.06,0.97329805,-0.32382916,55.76587,-18.554044,0.67008239,569.14528,3.9031104,1.6482473,0.65954799,0.11966578,0.1181983,3.9031104,1.6482473,3.4905352,1.4740206,11.883591,0.18317,0.146641,0.003783,0.052275,30.0,0.783771,484.542708,148.335804
58.0,62567.6351,1583162090.37,2.4600365,-0.37588379,140.949709,-21.536555,0.72528348,358.26937,7.5717383,1.6652269,0.97752321,0.081411275,0.0764964,7.5717383,1.6652269,7.0336869,1.5468951,11.833331,0.19304,0.390632,0.044987,0.092605,30.0,0.748311,1285.286482,393.002631
59.0,61170.3158,1462433705.85,2.684276,0.46858548,153.797686,26.84797,1.1630172,130.68102,4.08046,1.4275542,0.4847507,0.40247957,0.0288615,4.08046,1.4275542,3.9659955,1.3875087,11.929065,0.17176,0.077785,0.00557,0.024544,30.0,0.396572,647.774099,170.513611
60.0,61092.2443,1455688322.52,2.2371256,1.2361478,128.177855,70.826052,2.131392,299.96272,6.654001,1.1811541,0.55246445,-0.11653607,0.0645766,6.654001,1.1811541,6.2503729,1.1095059,12.019245,0.13632,0.101604,0.042406,0.015212,30.0,0.531691,1246.756086,383.203185
61.0,62000.2911,1534143571.47,4.3366219,-0.76806316,248.470132,-44.006777,2.0579364,431.92871,10.915202,1.1750403,0.69090738,0.42674472,0.0913029,10.915202,1.1750403,10.0019912,1.0767316,12.025581,0.13222,0.073357,0.038891,0.008756,30.0,0.468101,899.444035,249.175289
62.0,62019.2522,1535781805.21,1.2952757,-0.68239387,74.213831,-39.098289,0.23283297,249.23441,9.2599994,1.2801894,0.83570218,-0.2144393,0.0540538,9.2599994,1.2801894,8.7851301,1.214539,11.99184,0.14956,0.185365,0.063204,0.031066,30.0,0.973017,930.65753,285.588232
63.0,63196.8498,1637526242.46,0.78379249,-0.98002815,44.908002,-56.151477,2.4185895,310.49458,5.3955196,1.2394882,0.32913355,0.12004287,0.0667433,5.3955196,1.2394882,5.0579365,1.1619368,12.006885,0.14291,0.05095,0.019949,0.008434,30.0,0.749822,688.671055,243.153653
64.0,64444.0653,1745285656.35,5.0223064,-1.1269596,287.75696,-64.570029,0.25410157,767.72129,6.2364576,1.2275804,0.40892155,0.051231316,0.1557211,6.2364576,1.2275804,5.3961615,1.062177,12.028919,0.1304,0.088064,0.040259,0.012458,30.0,0.96789,748.533216,233.905545
65.0,62236.7498,1554573604.14,3.0823998,-1.1173176,176.608499,-64.017583,0.95466699,885.59024,10.314683,1.3332663,0.81052276,0.0071951464,0.1773056,10.314683,1.3332663,8.761262,1.1324726,12.014245,0.1392,0.18377,0.073925,0.027918,30.0,0.577881,864.78127,262.198707
66.0,62363.181,1565497259.86,3.1797447,0.53599647,182.185951,30.710336,2.8640316,669.60553,2.8629526,1.5543985,0.62482385,-0.11683795,0.1373739,2.8629526,1.5543985,2.5171604,1.3666556,11.938962,0.16904,0.194274,0.007046,0.072278,30.0,0.961727,1089.321321,324.526282
67.0,63690.8319,1680206294.97,2.0303672,-0.25344945,116.331471,-14.521584,0.28586752,760.98271,8.5918504,1.817956,0.80991433,0.47152756,0.1544724,8.5918504,1.817956,7.4422311,1.5747072,11.811712,0.19687,0.089122,0.000234,0.023544,30.0,0.959417,738.582862,216.98997
68.0,63127.0123,1631492280.86,4.8467233,0.65902835,277.69679,37.759543,0.092304823,312.19225,5.5288158,1.2171119,0.14239144,-0.26250191,0.0670919,5.5288158,1.2171119,5.1811991,1.1405877,12.012285,0.14022,0.014246,0.007229,0.00188,30.0,0.995743,391.309579,107.198953
69.0,62730.7511,1597255312.26,3.6536658,-0.12966873,209.33963,-7.429471,2.653988,847.31893,8.3073382,1.4383917,0.82026313,0.4334693,0.1703493,8.3073382,1.4383917,7.0981699,1.2290277,11.996011,0.1513,0.214884,0.060054,0.039701,30.0,0.883458,768.469785,254.318572
70.0,61520.1493,1492659314.36,2.602997,-0.9125566,149.140742,-52.285642,0.60545873,835.15067,20.248775,1.7210456,0.95966901,0.070846069,0.1681273,20.248775,1.7210456,17.3343912,1.4733374,11.883927,0.18308,0.116864,0.018268,0.025047,30.0,0.822241,356.836375,118.228341
71.0,61477.4372,1488968996.26,0.39143197,-0.0031675948,22.4274,-0.18149,0.47819206,754.98428,6.5736708,1.3922126,0.68966935,-0.35544681,0.1533595,6.5736708,1.3922126,5.6995852,1.2070934,11.995295,0.1486,0.164854,0.044372,0.031921,30.0,0.887828,474.088874,157.930665
72.0,64077.5604,1713619632.39,3.614272,1.481122,207.082532,84.86204,2.5763136,848.9355,7.2910071,1.6960033,0.68494905,0.43992042,0.1706441,7.2910071,1.6960033,6.2282011,1.4487779,11.898439,0.17981,0.075991,0.006053,0.019121,30.0,0.844439,531.733947,151.699773
73.0,64166.8612,1721335228.96,3.0117306,0.99855929,172.559452,57.213233,0.72064754,193.38272,8.8909261,1.4639199,0.74605157,0.4658928,0.0422943,8.8909261,1.4639199,8.5301498,1.4045169,11.920887,0.17399,0.059815,0.006018,0.013749,30.0,0.751379,159.04859,50.650503
74.0,63515.6368,1665069440.9,4.2562859,0.11639217,243.867218,6.66878,2.1364763,391.90487,5.2839281,1.2250208,0.63444027,0.45956044,0.0832914,5.2839281,1.2250208,4.8776611,1.1308322,12.014531,0.13899,0.182047,0.050523,0.035911,30.0,0.53599,336.39914,73.39034
75.0,63533.9425,1666651054.18,3.2318588,0.63095822,185.171869,36.151243,1.8382137,84.047213,6.7650236,1.5713456,0.96720505,-0.00078359956,0.0187023,6.7650236,1.5713456,6.6408252,1.5424974,11.836159,0.19245,0.366064,0.039912,0.089117,30.0,0.264241,637.555177,155.771559
76.0,63266.6165,1643554083.98,4.8708899,-1.1637116,279.081434,-66.675763,0.66251071,763.07512,20.244825,1.2960849,0.93867671,0.4520812,0.1548603,20.244825,1.2960849,17.5301072,1.1222872,12.016014,0.13793,0.174538,0.090937,0.021238,30.0,0.78845,1130.87157,408.276452
77.0,61934.6762,1528474443.24,3.4335711,-1.3309271,196.729133,-76.256506,2.3905613,562.72111,18.419998,1.5077937,0.9881451,0.33784724,0.1169578,18.419998,1.5077937,16.4912213,1.3499111,11.94757,0.16685,0.322162,0.111502,0.053515,30.0,0.730985,618.361554,180.057156
78.0,61850.5384,1521204935.12,1.9298454,1.0247425,110.571997,58.71342,1.4092387,510.61508,4.8476933,1.8399966,0.88160358,-0.35484554,0.1068301,4.8476933,1.8399966,4.3797988,1.662402,11.729797,0.20929,0.231446,0.000191,0.081496,30.0,0.160856,534.721792,145.929905
79.0,64369.4849,1738841915.05,4.5606457,0.3055302,261.30575,17.505591,2.8596039,498.01619,10.112891,1.1157087,0.52373887,-0.10044211,0.1043632,10.112891,1.1157087,9.1572144,1.0102733,12.038653,0.12393,0.034575,0.020537,0.003566,30.0,0.960504,654.808056,181.759969
80.0,64091.8462,1714853933.36,4.6660209,0.62972352,267.343305,36.0805,0.34122116,450.10466,12.875428,1.5785619,0.98872541,0.20168254,0.0949154,12.875428,1.5785619,11.7592904,1.4417204,11.902486,0.17887,0.385996,0.090487,0.07509,30.0,0.942347,296.370036,100.109136
81.0,62207.9358,1552084067.06,1.214202,-1.2147404,69.56865,-69.599498,0.47740556,773.87052,18.800368,1.1989755,0.94150412,0.022890862,0.1568591,18.800368,1.1989755,16.2512166,1.0364058,12.033879,0.12718,0.236965,0.139278,0.024816,30.0,0.88819,787.804036,278.00998
82.0,64490.5308,1749300275.67,1.8210822,0.57032052,104.340324,32.676959,2.1505803,945.48462,16.933194,1.2127293,0.80541618,0.047996468,0.1880962,16.933194,1.2127293,14.2523758,1.0207332,12.036306,0.12523,0.076041,0.040987,0.008905,30.0,0.547843,641.764007,156.765013
83.0,61942.0381,1529110508.59,6.2664993,-0.51056477,359.043962,-29.253206,2.402571,809.2105,8.2761387,1.8158199,0.98264408,0.16171131,0.1633734,8.2761387,1.8158199,7.1139143,1.5608229,11.822555,0.19496,0.405692,0.045454,0.096442,30.0,0.739128,708.570805,222.925395
84.0,63118.9131,1630792509.71,2.829648,0.48633155,162.126888,27.864745,1.6073819,200.07298,6.4383325,1.1767992,0.29210256,0.2593047,0.0437128,6.4383325,1.1767992,6.1686819,1.1275124,12.01506,0.13858,0.019525,0.009398,0.00261,30.0,0.036577,955.567327,292.869298
85.0,62793.7946,1602702273.1,0.68633402,0.33271782,39.324043,19.063327,2.2234989,410.97826,7.8557412,1.7210394,0.86429957,0.4377756,0.0871191,7.8557412,1.7210394,7.2262009,1.5831194,11.805353,0.19803,0.148846,0.010271,0.037081,30.0,0.607336,738.591066,188.86918
86.0,63355.3731,1651222650.18,0.72851925,0.10762239,41.741078,6.166309,2.2103686,393.30411,5.5945187,1.1448231,0.11055878,0.39840127,0.0835728,5.5945187,1.1448231,5.1630299,1.0565263,12.029853,0.12969,0.024408,0.017508,0.001813,30.0,0.596852,862.596399,291.371405
87.0,61896.5909,1525183870.36,3.906424,-0.13885237,223.821608,-7.955655,0.82230674,409.54525,5.6305158,1.899457,0.94506048,0.28859636,0.0868322,5.6305158,1.899457,5.1806672,1.7477004,11.627097,0.22197,0.277148,0.000429,0.092351,30.0,0.680533,859.934317,279.357792
88.0,61360.2018,1478839853.52,4.8074772,1.3200145,275.448154,75.63126,0.40723731,472.48777,4.520212,1.1851485,-0.081765039,-0.27562132,0.0993425,4.520212,1.1851485,4.1117414,1.0780521,12.025375,0.13239,0.020003,0.014301,0.00165,30.0,0.918219,1300.43072,467.811308
89.0,63706.2463,1681538095.2,5.9646463,-0.77359785,341.749059,-44.323892,0.86387634,528.59264,18.72518,1.222549,0.85209559,-0.49048469,0.1103379,18.72518,1.222549,16.8643983,1.1010604,12.020587,0.13527,0.050619,0.005806,0.011384,30.0,0.649495,1037.557323,324.384996
90.0,63709.8406,1681848642.88,4.9242902,-0.23443528,282.141046,-13.432152,2.7644389,776.48332,8.1219004,1.3668203,0.65450468,0.19243458,0.1573423,8.1219004,1.3668203,7.017717,1.1809992,12.001792,0.14531,0.108171,0.039316,0.01762,30.0,0.929717,629.601587,203.762876
91.0,64286.8021,1731698119.57,1.5617802,-0.75945909,89.483414,-43.513801,0.87628686,470.97102,20.218658,1.378376,0.91367517,0.1202029,0.0990432,20.218658,1.378376,18.3965993,1.2541599,11.981434,0.15458,0.062194,0.002005,0.01529,30.0,0.640009,745.538279,267.672307
92.0,62882.7758,1610390248.52,3.352007,-0.31341134,192.055854,-17.957147,2.3426958,526.96477,14.135636,1.1159135,0.68496984,-0.48696828,0.1100208,14.135636,1.1159135,12.7345682,1.0053086,12.039786,0.12331,0.02994,0.004743,0.006401,30.0,0.697498,189.338756,46.156137
93.0,63085.1097,1627871899.3,2.1830368,-1.2473905,125.078795,-71.470211,0.81384344,533.58488,11.087042,1.3293313,0.83614079,-0.41717211,0.1113094,11.087042,1.3293313,9.9765575,1.1961847,11.998279,0.14722,0.15831,0.061345,0.024638,30.0,0.68671,1316.921213,447.267465
94.0,62261.1398,1556680893.61,0.52686915,-0.96126436,30.187379,-55.076391,2.5589239,544.85157,5.9462316,1.4678998,0.76149068,0.32222184,0.1134979,5.9462316,1.4678998,5.340137,1.318278,11.958913,0.16279,0.194606,0.035119,0.044757,30.0,0.834997,1557.985595,456.379325
95.0,61931.8504,1528230290.18,1.0115991,-0.33887198,57.960359,-19.415934,1.8742584,580.81422,17.810258,1.2575455,0.95103788,0.074596214,0.120447,17.810258,1.2575455,15.8956724,1.1223606,12.015998,0.13793,0.242781,0.123011,0.030426,30.0,0.298826,656.135189,199.404372
96.0,63673.8894,1678742464.46,2.9569689,-0.69819477,169.421838,-40.003614,1.9032105,688.54853,21.483109,1.1676961,0.86434194,0.08680445,0.1409445,21.483109,1.1676961,18.8292317,1.0234469,12.035833,0.12557,0.052433,0.004276,0.012234,30.0,0.326326,1070.795674,413.670327
97.0,63162.927,1634595312.61,1.6590625,-0.51032373,95.057279,-29.239396,2.6008704,557.07053,9.7518273,1.6320836,0.9195903,0.022272704,0.1158652,9.7518273,1.6320836,8.7392519,1.4626171,11.889339,0.18167,0.227781,0.041819,0.04757,30.0,0.857337,839.468911,309.225285
98.0,61482.1822,1489378963.68,4.7720047,0.49945029,273.415729,28.616394,2.6393598,679.20644,14.721104,1.6012799,0.96119814,-0.1655062,0.1391854,14.721104,1.6012799,12.9224834,1.4056359,11.920225,0.17414,0.243994,0.067431,0.044856,30.0,0.87651,100.463451,20.001764
99.0,64057.8346,1711915328.46,3.4228312,0.31605949,196.113782,18.108875,1.9769892,658.63426,15.39687,1.5101867,0.9538887,-0.1370497,0.1352996,15.39687,1.5101867,13.5619448,1.3302099,11.954446,0.16432,0.232051,0.076674,0.039472,30.0,0.395115,628.440167,140.620686
100.0,62112.7159,1543857067.62,5.7908192,-0.99721425,331.7895,-57.136168,1.7598373,180.31579,12.373257,1.7174062,0.97713698,-0.30145128,0.0395156,12.373257,1.7174062,11.902907,1.6521217,11.742278,0.20777,0.237975,0.031191,0.052589,30.0,0.187917,805.278522,230.489811
101.0,62178.5076,1549541475.85,0.22624156,-0.37037932,12.962687,-21.221172,2.6563671,348.5041,9.5972085,1.3196392,0.74351683,-0.28726449,0.0745126,9.5972085,1.3196392,8.931685,1.2281281,11.99663,0.15118,0.095476,0.033945,0.015647,30.0,0.88457,541.962723,186.391612
102.0,62571.3231,1583480734.14,5.3360146,-0.36147476,305.731116,-20.710978,0.53530007,835.4263,5.9873616,1.4869536,0.58707799,0.47752516,0.1681777,5.9873616,1.4869536,5.1253862,1.2728831,11.975115,0.15697,0.111296,0.024876,0.024322,30.0,0.860116,307.686085,98.2145
103.0,62870.145,1609298949.07,1.9562284,-0.43960948,112.083631,-25.187768,0.86570044,458.40282,4.0020649,1.4030055,0.68803397,-0.48612544,0.0965594,4.0020649,1.4030055,3.6496562,1.2794615,11.972856,0.15781,0.214389,0.027878,0.063453,30.0,0.648107,1038.894635,328.527987
104.0,64425.9517,1743720649.16,5.6540113,-0.71769,323.950985,-41.120608,2.7092656,642.21309,9.2876479,1.2987121,0.56072278,0.34802402,0.1321859,9.2876479,1.2987121,8.203289,1.1470838,12.010343,0.14104,0.039648,0.016327,0.005932,30.0,0.907993,731.22706,231.993903
