simulation_id,mjd_time,gps_time,longitude,latitude,ra,dec,inclination,distance,mass1,mass2,spin1z,spin2z,redshift,mass1_detector,mass2_detector,mass1_source,mass2_source,radius1,radius2,compactness1,compactness2,mej_dyn,mej_wind,mej_total,phi,costheta,distmean,diststd
1024,62169.6745,1548778294.77,6.246545,0.2240924,357.900665,12.839549,0.45785873,483.03366,1.406331,1.3768996,0.028713646,0.01799139,0.1014202,1.406331,1.3768996,1.2768342,1.2501129,11.919865,11.934759,0.17423,0.17037,0.002566,0.039631,0.042197,20.357371,0.897001,604.847455,173.471759
1026,63558.0462,1668733610.56,5.4847279,0.39814444,314.25176,22.811996,1.237126,533.32996,1.5545385,1.4722901,0.015836833,0.04382035,0.1112598,1.5545385,1.4722901,1.3988974,1.3248838,11.827758,11.884456,0.19409,0.18294,0.003251,0.049206,0.052457,56.221156,0.327513,927.879732,312.017522
1027,62470.0385,1574729745.7,2.7127737,-1.0380389,155.430484,-59.475248,2.6628429,776.00552,1.6724883,1.5963815,-0.013403842,-0.0021905156,0.1572539,1.6724883,1.5963815,1.4452215,1.3794565,11.719254,11.794042,0.21075,0.19988,0.004031,0.01718,0.021211,44.628842,0.887572,756.716063,227.738194
1028,63024.2592,1622614410.37,2.7729255,-0.75816191,158.876928,-43.439478,0.80177452,308.83895,1.5489891,1.3208637,-0.019004692,-0.033868224,0.0664031,1.5489891,1.3208637,1.4525362,1.2386158,11.832295,11.957944,0.19332,0.16312,0.003396,0.064666,0.068062,38.258928,0.695433,477.285155,139.070189
1029,63914.1412,1699500218.25,3.4948706,0.014564299,200.241335,0.834473,0.64286345,242.21091,1.3481249,1.3232258,0.037787626,-0.030253095,0.0525852,1.3481249,1.3232258,1.2807751,1.2571199,11.948452,11.957066,0.16662,0.16342,0.002326,0.041423,0.043749,52.962713,0.800382,382.272606,192.58598
1030,63814.5795,1690898084.85,1.5612782,0.045784316,89.454652,2.623248,0.20342614,911.43928,1.6050539,1.5612963,0.020264029,-0.028826324,0.1819767,1.6050539,1.5612963,1.3579404,1.3209197,11.785665,11.822302,0.20111,0.19502,0.003621,0.013996,0.017617,57.231425,0.97938,894.034156,309.364415
1031,64032.4811,1709724788.7,0.65249911,-0.65226209,37.385445,-37.371865,2.2538487,227.95141,1.5089592,1.3296172,0.0060657309,0.03115361,0.0495947,1.5089592,1.3296172,1.4376589,1.2667911,11.86091,11.95468,0.18787,0.16424,0.003052,0.068282,0.071333,15.261796,0.631164,295.485098,46.340555
1033,61208.6606,1465746697.18,3.9802556,-1.179107,228.051847,-67.557855,0.21326268,895.68427,1.4218606,1.4024581,-0.010323474,0.029595354,0.1791323,1.4218606,1.4024581,1.2058534,1.1893985,11.912234,11.922383,0.17626,0.17371,0.002654,0.060909,0.063564,25.017185,0.977346,948.058229,301.568873
1034,63422.1769,1656994505.24,4.8492555,-0.51718986,277.841874,-29.632796,2.8280914,832.40545,1.675105,1.4980354,-0.02691264,0.029024958,0.1676253,1.675105,1.4980354,1.4346255,1.2829762,11.716081,11.867653,0.21114,0.18641,0.004051,0.013869,0.01792,57.782763,0.95126,844.320268,304.299529
1035,61489.9558,1490050600.72,2.808269,0.81019578,160.901961,46.420799,2.7119651,636.57732,1.6094096,1.5808264,-0.034850079,-0.038070954,0.1311148,1.6094096,1.5808264,1.4228526,1.3975827,11.782431,11.807418,0.20171,0.19771,0.003685,0.034475,0.038161,54.983125,0.909121,531.00541,142.345609
1036,62455.365,1573461952.97,5.3219903,1.2252414,304.927583,70.201161,0.5992135,277.45291,1.419592,1.3721486,0.047429667,-0.040665667,0.0599253,1.419592,1.3721486,1.3393321,1.294571,11.91375,11.936874,0.17596,0.16975,0.002599,0.062877,0.065476,72.96285,0.825779,295.81179,82.169503
1037,62920.0595,1613611554.71,1.0273358,-0.22569289,58.862005,-12.93125,1.1674596,516.31839,1.6370484,1.4744502,0.018844547,-0.0063030027,0.1079445,1.6370484,1.4744502,1.4775545,1.3307979,11.7555,11.883381,0.20565,0.18323,0.003768,0.03298,0.036748,60.662267,0.392489,833.005872,232.420557
1039,62409.5882,1569506838.19,3.2889634,0.96155487,188.443722,55.093036,0.82964546,769.05056,1.6236369,1.4948821,-0.043043045,0.015867235,0.1559672,1.6236369,1.4948821,1.40457,1.2931873,11.768788,11.869624,0.20373,0.18598,0.003657,0.035026,0.038683,72.046362,0.675137,929.960906,308.86491
1041,62818.6409,1604848988.76,0.95478597,1.1958338,54.705206,68.51623,0.539549,751.02042,1.7615949,1.4660677,0.0053318269,0.012487184,0.1526234,1.7615949,1.4660677,1.5283352,1.2719399,11.60748,11.887624,0.22411,0.18212,0.005219,0.01531,0.020529,57.15243,0.85794,790.76869,261.274814
1042,64487.8421,1749067973.78,6.003803,0.86589566,343.992573,49.612167,0.80367073,489.34716,1.5133409,1.5041101,0.018014795,0.019328124,0.1026616,1.5133409,1.5041101,1.3724436,1.3640722,11.857056,11.864667,0.18848,0.18721,0.003145,0.018067,0.021212,32.883133,0.694069,572.648106,141.90106
1043,61473.2606,1488608133.67,4.7200423,-1.0135086,270.438503,-58.069765,1.1266067,192.8094,1.3893331,1.3070876,0.0094657772,-0.014930901,0.0421726,1.3893331,1.3070876,1.3331123,1.254195,11.928377,11.963049,0.172,0.16135,0.002439,0.035266,0.037705,21.321895,0.429726,281.992685,80.59185
1044,63364.0962,1651976326.11,0.4119193,0.90935575,23.601237,52.102247,1.6073926,220.14001,1.3699489,1.3685061,-0.018634907,-0.036281676,0.0479514,1.3699489,1.3685061,1.3072638,1.305887,11.937713,11.938254,0.16947,0.16928,0.002459,0.059746,0.062205,61.909432,0.036588,468.784614,170.549573
1045,62386.0034,1567469110.24,0.30871857,0.66017305,17.688271,37.82513,0.34321899,961.79547,1.6002983,1.5078928,-0.037795425,0.0062545033,0.1910151,1.6002983,1.5078928,1.3436423,1.2660568,11.790307,11.861948,0.20044,0.18772,0.003518,0.013206,0.016724,53.648953,0.941676,851.531831,327.833004
1048,61465.5343,1487940581.19,0.3792348,0.14718018,21.728553,8.432803,2.2954523,322.64191,1.4993671,1.3800367,0.019644704,0.02840428,0.0692347,1.4993671,1.3800367,1.4022806,1.2906771,11.866937,11.933018,0.18658,0.17078,0.002941,0.034147,0.037088,17.891161,0.662878,507.675423,143.568172
1049,61555.5787,1495720415.24,0.99836536,0.55574987,57.202122,31.842122,0.51317629,595.80431,1.5471935,1.362661,0.020609427,-0.027746652,0.1233273,1.5471935,1.362661,1.377331,1.2130579,11.833183,11.940621,0.19308,0.16852,0.003264,0.037015,0.040279,36.603028,0.87119,649.467945,214.472075
1050,64322.4559,1734778605.33,0.74131901,0.78147487,42.474451,44.775212,0.39588167,135.40179,1.4028289,1.3706984,-0.021511121,-0.012955075,0.0298817,1.4028289,1.3706984,1.3621263,1.330928,11.922094,11.937431,0.17376,0.16956,0.002546,0.045615,0.048161,72.407989,0.922657,117.650927,21.303973
1052,64078.6052,1713709910.61,3.3029471,-0.14911779,189.244929,-8.54382,2.585633,291.22265,1.5439187,1.3639607,-0.037206554,0.047641242,0.062774,1.5439187,1.3639607,1.4527253,1.2833968,11.83505,11.940054,0.19264,0.16869,0.003237,0.063469,0.066706,45.024069,0.849394,377.627379,126.538879
1053,64174.6469,1722007906.83,4.494202,-0.28917493,257.498807,-16.568503,0.8552004,360.44009,1.5037204,1.3181042,-0.027285525,0.030136766,0.0769366,1.5037204,1.3181042,1.3962942,1.2239385,11.864866,11.958978,0.18716,0.16276,0.003038,0.035334,0.038372,40.963748,0.656067,607.763103,190.706249
1054,64470.3647,1747557929.41,3.5421667,-0.91060305,202.951202,-52.173712,2.097482,349.95445,1.5772845,1.3898953,-0.044898533,0.032615259,0.0748076,1.5772845,1.3898953,1.4675041,1.2931573,11.809864,11.928198,0.19723,0.17207,0.00344,0.033269,0.036709,42.461976,0.502671,536.81573,107.480322
1055,61729.1039,1510712991.94,2.7806761,-0.049512141,159.321005,-2.836837,0.5965784,893.40595,1.7101037,1.4031559,0.0445891,0.028763249,0.1787203,1.7101037,1.4031559,1.4508139,1.1904062,11.675656,11.921844,0.21629,0.17381,0.004884,0.041226,0.04611,27.532963,0.827263,977.728305,299.879486
1056,62244.0377,1555203273.62,1.3083029,0.16062002,74.960234,9.202849,1.1500034,313.65948,1.4337666,1.2215835,-0.0059289765,0.026649591,0.0673932,1.4337666,1.2215835,1.3432413,1.1444551,11.906547,11.994621,0.17783,0.1504,0.002777,0.041525,0.044303,37.12243,0.408484,461.529805,203.3188
1058,63342.2666,1650090252.65,5.2202769,-0.70669384,299.099834,-40.490574,2.8481779,554.82471,1.6545081,1.5509906,0.03833726,0.015323122,0.1154306,1.6545081,1.5509906,1.4832909,1.390486,11.739303,11.831111,0.20813,0.19359,0.00387,0.013872,0.017743,37.188795,0.957262,472.563056,131.643179
1060,62693.3089,1594020306.05,2.940287,0.1159581,168.466036,6.64391,0.65536085,480.36905,1.5317348,1.1900232,0.0088858763,-0.04225975,0.1008957,1.5317348,1.1900232,1.3913532,1.0809591,11.84559,11.999441,0.19095,0.14645,0.004038,0.041378,0.045416,18.141301,0.792828,564.418955,198.834851
1061,62464.3634,1574239412.89,3.9944638,0.36816114,228.865917,21.09408,1.3519795,387.28382,1.4790093,1.4515537,0.012508591,-0.018542288,0.0823612,1.4790093,1.4515537,1.3664655,1.3410991,11.880967,11.896528,0.18383,0.18018,0.002918,0.023749,0.026667,61.054058,0.217075,813.754777,271.421274
1062,62252.3394,1555920539.8,5.8541683,-0.459558,335.419136,-26.330734,0.83002304,767.68501,1.526544,1.2174607,-0.0070199754,0.0078690144,0.1557144,1.526544,1.2174607,1.3208662,1.053427,11.84881,11.991965,0.19025,0.14992,0.00372,0.02679,0.03051,39.990266,0.674859,856.439201,310.720889
1063,63078.2322,1627277681.1,5.1399869,-0.60317064,294.499556,-34.559132,2.2409911,772.87608,1.7977111,1.5558391,-0.049127187,0.001065122,0.1566752,1.7977111,1.5558391,1.5542057,1.345096,11.552149,11.826315,0.2298,0.19427,0.005238,0.002249,0.007486,64.330793,0.621139,991.371359,276.596793
1064,63014.577,1621777870.82,3.5822059,0.52631465,205.245279,30.155608,0.98338391,303.33072,1.564302,1.3263812,0.0075669877,-0.021236222,0.0652702,1.564302,1.3263812,1.4684557,1.2451125,11.82055,11.955904,0.19543,0.16383,0.003519,0.038367,0.041886,66.02088,0.554209,349.638203,130.292274
1065,61565.1024,1496543267.02,2.2552771,0.98480523,129.217859,56.425183,2.6728267,439.67752,1.5001468,1.4400128,0.004241803,0.017915319,0.0928449,1.5001468,1.4400128,1.3726987,1.3176735,11.866544,11.902885,0.18669,0.17865,0.002975,0.062172,0.065148,27.719643,0.892126,428.264492,127.117648
1067,62651.0894,1590372544.87,4.0973885,-0.51131061,234.763068,-29.29594,0.39652326,785.06348,1.788583,1.4790713,0.02919548,-0.038090752,0.1589271,1.788583,1.4790713,1.5433093,1.2762419,11.566553,11.880928,0.22835,0.18384,0.005569,0.009574,0.015142,54.441209,0.922409,974.773042,341.613679
1068,62937.1512,1615088283.13,2.8839585,0.09826981,165.23865,5.630445,2.38407,513.92096,1.7368626,1.4831139,-0.046492024,-0.043287017,0.1074763,1.7368626,1.4831139,1.5683069,1.3391835,11.641855,11.878122,0.22032,0.18439,0.004761,0.020372,0.025134,43.336908,0.72654,629.283884,199.543143
1069,62996.0043,1620173188.27,2.0765564,-0.49316374,118.977918,-28.256201,2.8660824,720.2527,1.5222028,1.4925191,-0.023339435,-0.015952874,0.1468897,1.5222028,1.4925191,1.3272442,1.3013623,11.85222,11.871329,0.18966,0.18566,0.003146,0.045101,0.048247,67.809404,0.962287,616.928448,177.7874
1070,61735.3752,1511254833.14,5.5867893,0.41752989,320.099448,23.922701,2.1315175,480.81792,1.5194254,1.3812125,0.02455994,0.0016783356,0.1009841,1.5194254,1.3812125,1.3800612,1.2545254,11.853929,11.932335,0.18929,0.17094,0.003053,0.017599,0.020652,27.944441,0.531797,916.869886,306.812809
1071,63597.9499,1672181287.02,3.1539391,0.42369543,180.707399,24.27596,0.70589505,835.0183,1.689534,1.6401345,-0.024902966,-0.016076548,0.1681031,1.689534,1.6401345,1.4463912,1.4041008,11.701517,11.752989,0.21322,0.20608,0.004216,0.004839,0.009056,55.668792,0.761031,958.755442,322.139641
1072,61088.1968,1455338624.27,4.0490076,0.75758542,231.991047,43.406447,2.1349018,210.21739,1.5246576,1.3373272,-0.035772962,-0.028066029,0.0458586,1.5246576,1.3373272,1.4578047,1.2786884,11.850321,11.951578,0.19,0.16524,0.003149,0.026329,0.029478,51.465127,0.53466,264.509295,65.857291
1073,62241.9115,1555019571.12,3.7949472,-0.40408924,217.434458,-23.152608,0.18027983,931.60587,1.707772,1.6271024,-0.02061575,0.04858181,0.185606,1.707772,1.6271024,1.4404211,1.3723803,11.67831,11.765974,0.21595,0.20422,0.004297,0.005589,0.009886,32.718089,0.983794,895.527838,293.700577
1074,63730.7443,1683654722.92,1.6955381,-0.84918147,97.147177,-48.654514,2.6139314,675.80795,1.6634854,1.5524888,-0.048711918,0.012728487,0.1385446,1.6634854,1.5524888,1.461063,1.3635731,11.728702,11.82991,0.20944,0.1938,0.00393,0.01109,0.01502,23.196054,0.863987,857.594538,278.875289
1075,62973.6252,1618239637.33,4.8189661,0.29671235,276.106419,17.000365,0.37366339,989.2756,1.6052899,1.4063231,0.046658692,0.022142954,0.1959141,1.6052899,1.4063231,1.342312,1.1759399,11.785455,11.919869,0.20114,0.17423,0.003634,0.035064,0.038698,54.098386,0.930996,1258.271131,284.78311
1076,61914.0685,1526693937.59,5.6203217,-0.20914581,322.020713,-11.983172,1.3827469,320.63973,1.469517,1.2855285,-0.0044375421,0.0076227558,0.0688246,1.469517,1.2855285,1.3748907,1.2027497,11.885898,11.970752,0.18258,0.15858,0.002869,0.021981,0.024849,59.315847,0.186943,864.954356,286.94586
1077,63432.3359,1657872241.29,3.4853797,-1.0166553,199.697547,-58.250058,2.7030378,803.79044,1.4432276,1.4188425,0.03437057,-0.013941677,0.1623772,1.4432276,1.4188425,1.2416173,1.2206386,11.902002,11.914259,0.17907,0.17586,0.002745,0.068488,0.071233,33.937641,0.905366,586.847909,142.593762
1079,62985.8683,1619297439.51,5.305286,0.46594726,303.970497,26.696811,0.39647143,640.48103,1.580822,1.5662773,-0.044393293,-0.040201557,0.1318568,1.580822,1.5662773,1.3966625,1.3838122,11.807422,11.81917,0.19771,0.1957,0.003536,0.028553,0.032089,53.689956,0.922429,620.143961,170.604217
1080,63786.8526,1688502485.5,2.0079587,-0.32507855,115.047559,-18.625629,0.4168546,518.64991,1.3803328,1.3479732,0.031932307,0.039540051,0.1083996,1.3803328,1.3479732,1.2453385,1.2161437,11.932846,11.94852,0.17082,0.1666,0.002448,0.04888,0.051327,38.707854,0.914367,433.902588,94.717171
1081,63572.5882,1669990034.3,5.5760669,0.57491551,319.4851,32.940232,0.44726768,317.52519,1.3595787,1.3098059,-0.047674089,-0.015641735,0.0681862,1.3595787,1.3098059,1.2727918,1.2261962,11.942108,11.962055,0.16812,0.1617,0.00234,0.021153,0.023494,57.792413,0.901632,294.500305,53.753959
1082,63135.3777,1632215053.62,5.8665799,-0.32097523,336.130268,-18.390526,0.45768538,543.23421,1.5465245,1.3701711,0.012098243,-0.012954033,0.1131841,1.5465245,1.3701711,1.3892801,1.2308576,11.833518,11.93763,0.19299,0.1695,0.003245,0.054642,0.057887,26.952916,0.897078,667.41886,229.582675
1084,62708.6219,1595343347.01,4.1563435,0.50577215,238.140941,28.97861,2.623216,819.86186,1.6643029,1.5700209,0.035478197,-0.0041848957,0.1653282,1.6643029,1.5700209,1.4281838,1.3472779,11.727996,11.815992,0.20956,0.19622,0.003948,0.010701,0.01465,68.4129,0.868625,914.54305,261.606465
1085,61466.1374,1487992692.8,5.5575154,0.42379604,318.422177,24.281724,2.2548495,389.3528,1.4739694,1.4479306,0.047044064,0.01181773,0.0827778,1.4739694,1.4479306,1.3612852,1.337237,11.883616,11.899063,0.18316,0.17969,0.002895,0.061954,0.064848,32.244576,0.631939,501.971995,183.806843
1086,61914.6656,1526745522.61,5.5135642,0.46665823,315.903959,26.737547,1.8634439,370.83482,1.457345,1.32425,-0.029035622,-0.041321401,0.0790416,1.457345,1.32425,1.350592,1.2272465,11.892702,11.956689,0.18096,0.16355,0.002743,0.028179,0.030922,37.067159,0.288488,828.617205,259.543733
1087,62466.8482,1574454098.61,2.780018,-1.3736208,159.283298,-78.702674,1.0800387,810.65293,1.5499014,1.3012235,0.045470547,-0.00095376945,0.1636384,1.5499014,1.3012235,1.3319442,1.118237,11.831798,11.965178,0.19344,0.1606,0.003484,0.027061,0.030545,18.485517,0.471294,924.923228,308.940776
1088,63097.5475,1628946522.39,3.0820674,0.35078806,176.589454,20.098675,2.5407662,704.06072,1.5189059,1.3105051,0.035821006,-0.038222929,0.1438582,1.5189059,1.3105051,1.3278796,1.1456885,11.854205,11.961799,0.18922,0.16179,0.003172,0.019199,0.022371,21.690733,0.824869,837.370011,283.308355
1092,62797.9775,1603063673.42,1.3113467,0.36468563,75.134631,20.894947,0.42987206,328.36326,1.5264078,1.5053672,0.040010105,-0.044144093,0.0704054,1.5264078,1.5053672,1.4260091,1.4063524,11.848915,11.863946,0.19024,0.18738,0.003189,0.036795,0.039985,45.951714,0.909019,311.557861,54.009129
1093,62008.6458,1534865418.65,1.5228929,0.09064833,87.255336,5.193767,0.86024743,547.35302,1.569771,1.4475205,0.022523217,0.027878257,0.1139831,1.569771,1.4475205,1.4091515,1.2994097,11.816221,11.899366,0.19618,0.17964,0.003324,0.041822,0.045145,31.055561,0.65225,851.067362,265.370082
1095,61022.6253,1449673239.8,0.91564622,-0.73804944,52.462664,-42.287118,2.4501991,150.19101,1.4024819,1.352586,0.030278232,0.036113575,0.0330683,1.4024819,1.352586,1.3575887,1.30929,11.922364,11.946056,0.17371,0.1672,0.00252,0.020949,0.023469,65.128814,0.770358,161.184733,21.978357
1096,62736.8373,1597781158.7,4.2655128,0.044213602,244.395881,2.533253,1.0813016,393.82161,1.5884714,1.4408229,0.0077033499,0.0050694557,0.0836768,1.5884714,1.4408229,1.4658165,1.3295688,11.800308,11.9027,0.19879,0.17876,0.003447,0.050834,0.054281,15.881603,0.47018,606.571765,181.541679
1097,61999.691,1534091716.94,5.5892698,-0.89203308,320.24157,-51.109731,2.6432479,235.54248,1.5056085,1.3681536,-0.029830177,0.043756264,0.0511882,1.5056085,1.3681536,1.4322921,1.3015306,11.86379,11.938387,0.18741,0.16923,0.00298,0.040357,0.043337,37.745643,0.878375,207.215807,50.973764
1098,63571.1291,1669863968.13,1.3263372,0.085934094,75.993524,4.923661,0.44281464,805.62592,1.5080277,1.3468511,-0.032479161,0.037209749,0.1627147,1.5080277,1.3468511,1.2969886,1.1583677,11.861821,11.948982,0.18774,0.16645,0.003017,0.04425,0.047267,35.240733,0.903549,782.844836,231.492213
1099,61083.8119,1454959768.62,1.1514064,0.10509222,65.970727,6.021341,2.2602022,472.64433,1.4204991,1.2991553,0.04964484,-0.0036947042,0.0993734,1.4204991,1.2991553,1.2920989,1.1817235,11.913128,11.965923,0.17608,0.16033,0.002571,0.04077,0.043341,16.159658,0.636079,705.731135,208.860318
1101,63046.8973,1624570348.14,3.4044069,0.80060738,195.058147,45.871424,2.1978563,497.33681,1.5453153,1.4067221,0.026935381,0.00547604,0.10423,1.5453153,1.4067221,1.3994506,1.2739394,11.83417,11.919678,0.19283,0.17428,0.003192,0.036292,0.039485,22.462104,0.586767,581.763503,152.314927
1102,64295.1598,1732420227.42,4.3227866,0.50959955,247.677428,29.197903,2.7336231,639.00287,1.4950339,1.3911391,-0.027297767,-0.017698673,0.1315759,1.4950339,1.3911391,1.3211963,1.229382,11.86952,11.927863,0.186,0.17223,0.002918,0.04562,0.048538,39.81856,0.917928,558.219022,129.667161
1103,61610.4324,1500459780.37,2.0241551,-0.65329864,115.975544,-37.431255,2.5835132,235.90177,1.5386641,1.399582,0.023944504,-0.0027273422,0.0512635,1.5386641,1.399582,1.4636331,1.3313332,11.840051,11.924653,0.19191,0.17332,0.003156,0.024364,0.027519,44.571875,0.848274,225.858658,46.126085
1104,62650.7732,1590345224.0,4.5036982,0.96622045,258.042899,55.360354,2.2151847,129.55711,1.3918994,1.3096517,-0.046205544,0.037839213,0.0286184,1.3918994,1.3096517,1.3531738,1.2732144,11.927693,11.962112,0.17233,0.16168,0.002449,0.027172,0.029621,39.257385,0.60071,188.38853,30.190951
1108,61319.977,1475364428.33,4.7754724,-1.1819997,273.614414,-67.723594,0.57394622,855.57825,1.5800999,1.4908124,0.037288485,-0.04294722,0.1718547,1.5800999,1.4908124,1.3483753,1.272182,11.80799,11.872597,0.19761,0.18543,0.003396,0.051099,0.054495,46.856261,0.839765,824.855316,284.687987
1110,63189.8867,1636924628.27,5.7640034,-1.0637722,330.253068,-60.949657,0.6695219,823.90814,1.5647216,1.5286931,0.039994096,0.030623434,0.1660698,1.5647216,1.5286931,1.3418765,1.3109791,11.820274,11.847324,0.19548,0.19055,0.003381,0.052006,0.055388,50.7079,0.784118,978.278867,298.373629
1111,62926.8609,1614199198.21,1.9562875,-0.91244284,112.087017,-52.279124,1.9031426,495.48035,1.5298098,1.3320575,0.01646824,-0.04494289,0.1038658,1.5298098,1.3320575,1.3858657,1.2067205,11.84667,11.953695,0.1907,0.16456,0.0032,0.036385,0.039585,15.595429,0.326262,926.177652,284.202573
1112,62425.7793,1570905752.52,6.0978907,0.49289602,349.383401,28.240862,1.6764188,62.648321,1.4265877,1.3663632,-0.034820653,-0.0037056736,0.0139898,1.4265877,1.3663632,1.4069054,1.3475118,11.910337,11.939076,0.17688,0.169,0.002616,0.031561,0.034177,42.84571,0.105426,209.244273,66.516255
1113,62824.8196,1605382829.29,0.0028117655,-1.2371034,0.161102,-70.880804,0.47736186,518.08452,1.6192282,1.4865069,0.011455013,0.01366151,0.1082893,1.6192282,1.4865069,1.4610158,1.3412625,11.772783,11.875671,0.20311,0.18485,0.003629,0.038455,0.042084,72.809954,0.88821,496.28343,129.515278
